GENE_SYMBOL,logFC,P.Value,FDR
C4orf27,-0.0642774,0.539,0.7747327743593211
LOC100130872,0.0885417,0.539,0.7747327743593211
MTRNR2L1,-0.0533446,0.539,0.7747327743593211
PRM1,0.0699104,0.539,0.7747327743593211
MYH13,0.151726,0.539,0.7747327743593211
KIF20B,-0.077769,0.539,0.7747327743593211
CD300LG,-0.1760526,0.539,0.7747327743593211
DDX4,-0.1704556,0.539,0.7747327743593211
SPHKAP,-0.1226182,0.539,0.7747327743593211
SNORA64,0.1587229,0.539,0.7747327743593211
CTAGE11P,-0.0677742,0.539,0.7747327743593211
CCDC63,-0.1683664,0.539,0.7747327743593211
DZANK1-AS1,0.1936258,0.539,0.7747327743593211
ARFGEF2,-0.0993686,0.539,0.7747327743593211
GLB1L3,-0.0709935,0.539,0.7747327743593211
DCAF16,-0.0627807,0.539,0.7747327743593211
LPAR1,0.1540703,0.539,0.7747327743593211
PPP1R13L,0.0647085,0.539,0.7747327743593211
PRSS36,0.1353551,0.54,0.7752789409698772
IFITM1,0.2275729,0.54,0.7752789409698772
KIAA0317,-0.0964643,0.54,0.7752789409698772
LOC100287718,-0.0769382,0.54,0.7752789409698772
ARPC5L,-0.101027,0.54,0.7752789409698772
LOC283688,-0.0657859,0.54,0.7752789409698772
CSGALNACT2,-0.0662098,0.54,0.7752789409698772
PAIP2,-0.066794,0.54,0.7752789409698772
RPL14,0.0686579,0.54,0.7752789409698772
RPL7,0.0700513,0.54,0.7752789409698772
CSAD,0.1639307,0.54,0.7752789409698772
FAM20B,0.080769,0.54,0.7752789409698772
LOC400950,0.187129,0.54,0.7752789409698772
ATRIP,0.0794003,0.54,0.7752789409698772
EIF2C1,-0.0526098,0.54,0.7752789409698772
PRB1,0.0668049,0.54,0.7752789409698772
XLOC_011047,-0.0919574,0.54,0.7752789409698772
IFI16,0.1619722,0.541,0.7756668690138946
GNB2L1,-0.0609434,0.541,0.7756668690138946
ENDOV,-0.0781328,0.541,0.7756668690138946
CPNE9,-0.0888192,0.541,0.7756668690138946
FAH,-0.053892,0.541,0.7756668690138946
NEUROD2,0.0842921,0.541,0.7756668690138946
LOC100505678,0.2088939,0.541,0.7756668690138946
XLOC_000363,-0.0684842,0.541,0.7756668690138946
GRM8,-0.1025455,0.541,0.7756668690138946
XLOC_014110,0.1511979,0.541,0.7756668690138946
B3GNT3,0.1178202,0.541,0.7756668690138946
LOC340113,-0.127587,0.541,0.7756668690138946
EIF4A1,-0.0671942,0.541,0.7756668690138946
C2,0.0628997,0.541,0.7756668690138946
XLOC_002049,0.0710347,0.541,0.7756668690138946
MED14,-0.0706809,0.541,0.7756668690138946
RUVBL2,0.0589366,0.541,0.7756668690138946
CHST4,0.0603055,0.541,0.7756668690138946
SLC15A4,-0.0863584,0.541,0.7756668690138946
KCNK17,-0.118138,0.541,0.7756668690138946
LOC100505518,0.1241147,0.542,0.7763675202156335
RUNDC3A,0.0645984,0.542,0.7763675202156335
METTL19,-0.0584127,0.542,0.7763675202156335
XLOC_l2_015842,-0.1477598,0.542,0.7763675202156335
LOC100131796,0.1191702,0.542,0.7763675202156335
ZFX,-0.0583651,0.542,0.7763675202156335
LOC644192,0.0699217,0.542,0.7763675202156335
BSCL2,0.1046456,0.542,0.7763675202156335
SCN4A,-0.0822391,0.542,0.7763675202156335
LGR4,-0.0529287,0.542,0.7763675202156335
ZNF639,-0.0569693,0.542,0.7763675202156335
ALDOA,0.0518013,0.542,0.7763675202156335
MGAM,-0.1775208,0.542,0.7763675202156335
METTL11B,-0.1501448,0.542,0.7763675202156335
PDPR,-0.067914,0.543,0.7771714920549421
ZNF865,0.0577453,0.543,0.7771714920549421
LRR1,-0.0670641,0.543,0.7771714920549421
LCNL1,0.0788813,0.543,0.7771714920549421
PBX4,0.0640895,0.543,0.7771714920549421
PHB2,0.0663812,0.543,0.7771714920549421
KTN1,0.0539806,0.543,0.7771714920549421
CCDC146,-0.0791853,0.543,0.7771714920549421
PIK3CD,0.0611377,0.543,0.7771714920549421
LOC100505616,0.0848535,0.543,0.7771714920549421
PTTG1,-0.1707282,0.543,0.7771714920549421
XLOC_010167,-0.0586767,0.543,0.7771714920549421
MYPN,-0.0694171,0.544,0.7777125563252405
HTR3A,0.1115415,0.544,0.7777125563252405
NFKBIZ,-0.0905515,0.544,0.7777125563252405
FBXL5,0.0819407,0.544,0.7777125563252405
ZNF204P,-0.0574851,0.544,0.7777125563252405
AJUBA,-0.1370522,0.544,0.7777125563252405
HMGA2,0.1158364,0.544,0.7777125563252405
SERAC1,0.0785409,0.544,0.7777125563252405
ZNF676,0.0688834,0.544,0.7777125563252405
HTA,-0.1641742,0.544,0.7777125563252405
SOHLH2,0.0955348,0.544,0.7777125563252405
HIST1H2AK,0.0721564,0.544,0.7777125563252405
RXFP3,0.1497684,0.544,0.7777125563252405
MGAT4B,0.0838304,0.544,0.7777125563252405
NLRP4,0.1036623,0.544,0.7777125563252405
RPS9,0.0680336,0.544,0.7777125563252405
SDHC,-0.0692991,0.544,0.7777125563252405
FAM83D,-0.2204007,0.545,0.7784092588859773
ARPC3,-0.0548706,0.545,0.7784092588859773
PSMD4,-0.0557704,0.545,0.7784092588859773
RNASEH1,-0.0607242,0.545,0.7784092588859773
RABGGTA,0.106692,0.545,0.7784092588859773
C9orf123,0.060991,0.545,0.7784092588859773
NECAP2,-0.0656935,0.545,0.7784092588859773
PIK3C3,-0.0636747,0.545,0.7784092588859773
LOC283867,0.0708925,0.545,0.7784092588859773
SWI5,0.0606416,0.545,0.7784092588859773
UBL7,-0.0663287,0.545,0.7784092588859773
ULBP3,0.105074,0.545,0.7784092588859773
XLOC_009791,-0.1325958,0.545,0.7784092588859773
LOC440600,0.0931341,0.545,0.7784092588859773
PNPLA6,0.062607,0.546,0.7793662369057213
HSFY2,-0.1024972,0.546,0.7793662369057213
RP1L1,-0.1388562,0.546,0.7793662369057213
ISG20L2,-0.0728736,0.546,0.7793662369057213
BAGE4,-0.1321758,0.546,0.7793662369057213
ZC3H7A,-0.0550941,0.546,0.7793662369057213
RRAS2,0.0733256,0.546,0.7793662369057213
ANKRD10-IT1,-0.0815714,0.546,0.7793662369057213
FAM18B2,-0.0684282,0.546,0.7793662369057213
TRPA1,0.0988804,0.547,0.7795896077774054
KCNMB4,-0.0592469,0.547,0.7795896077774054
CD58,-0.0928843,0.547,0.7795896077774054
FRA10AC1,-0.0833481,0.547,0.7795896077774054
STXBP5,-0.0542541,0.547,0.7795896077774054
ACY3,0.1312278,0.547,0.7795896077774054
LCK,0.09308,0.547,0.7795896077774054
C14orf118,-0.0752993,0.547,0.7795896077774054
AMMECR1,0.0635981,0.547,0.7795896077774054
TSHZ2,-0.1156061,0.547,0.7795896077774054
CMA1,0.0566935,0.547,0.7795896077774054
TFPI2,-0.1830045,0.547,0.7795896077774054
EDEM3,-0.0734894,0.547,0.7795896077774054
MAF,0.1189225,0.547,0.7795896077774054
LOC100130673,0.1845318,0.547,0.7795896077774054
NOL3,0.092225,0.547,0.7795896077774054
IPO11,-0.1380225,0.547,0.7795896077774054
PIR,-0.0626156,0.547,0.7795896077774054
HIAT1,0.0813418,0.547,0.7795896077774054
TAF3,-0.1520872,0.547,0.7795896077774054
MAPK13,-0.1292307,0.547,0.7795896077774054
ZNF696,0.1164356,0.547,0.7795896077774054
MAFB,0.0700825,0.547,0.7795896077774054
SIKE1,-0.09285,0.548,0.7801256362175195
TROAP,0.1134881,0.548,0.7801256362175195
SLITRK4,0.1479376,0.548,0.7801256362175195
LOC100506247,-0.0783724,0.548,0.7801256362175195
HSF5,-0.120034,0.548,0.7801256362175195
PDS5B,-0.0706342,0.548,0.7801256362175195
PDSS2,-0.0596054,0.548,0.7801256362175195
PGCP1,0.2423474,0.548,0.7801256362175195
LOC255167,0.0876848,0.548,0.7801256362175195
LYZL4,0.1077434,0.548,0.7801256362175195
C17orf102,0.0790348,0.548,0.7801256362175195
XLOC_005306,0.096288,0.548,0.7801256362175195
GRIPAP1,-0.0834559,0.548,0.7801256362175195
IL17C,0.136195,0.548,0.7801256362175195
CPB2,-0.1042978,0.548,0.7801256362175195
DLST,0.0834415,0.548,0.7801256362175195
EIF1B,-0.0914984,0.548,0.7801256362175195
CTR9,-0.0563138,0.549,0.7806604455147502
PRAMEF4,0.1024125,0.549,0.7806604455147502
THOC4,-0.1146543,0.549,0.7806604455147502
XLOC_004844,0.0830681,0.549,0.7806604455147502
GLRA1,0.1336222,0.549,0.7806604455147502
KCNE4,-0.160078,0.549,0.7806604455147502
NSUN3,-0.0694238,0.549,0.7806604455147502
BROX,-0.0927862,0.549,0.7806604455147502
XLOC_004577,0.1719491,0.549,0.7806604455147502
SPATS2,0.0709225,0.549,0.7806604455147502
ASH2L,0.0523473,0.549,0.7806604455147502
RSL24D1,-0.082173,0.549,0.7806604455147502
TRAF2,0.0985956,0.549,0.7806604455147502
LINC00281,0.1030511,0.549,0.7806604455147502
ZNF7,-0.0554898,0.549,0.7806604455147502
PDCD2,0.0551644,0.549,0.7806604455147502
CEP72,0.0573364,0.549,0.7806604455147502
TRIM58,-0.0837076,0.55,0.7814028873145302
IL17REL,-0.111239,0.55,0.7814028873145302
LENG1,-0.0611172,0.55,0.7814028873145302
MPP1,-0.0509836,0.55,0.7814028873145302
C20orf141,-0.0687753,0.55,0.7814028873145302
SDAD1,-0.0887828,0.55,0.7814028873145302
RPSA,0.022267749999999996,0.7994197765065194,0.9180090859056281
STK36,0.0953563,0.55,0.7814028873145302
SLC25A36,0.0621434,0.55,0.7814028873145302
OPHN1,-0.0806661,0.55,0.7814028873145302
LSAMP-AS3,-0.2239585,0.55,0.7814028873145302
ATXN1,-0.0568881,0.55,0.7814028873145302
C2CD4C,0.0675679,0.55,0.7814028873145302
FOPNL,-0.0527362,0.55,0.7814028873145302
RPL7L1,0.0826413,0.551,0.7824575455942282
CCNDBP1,0.0744467,0.551,0.7824575455942282
TRIM5,0.1487793,0.551,0.7824575455942282
SEMG1,-0.1085888,0.551,0.7824575455942282
FLI1,-0.1623267,0.551,0.7824575455942282
NAA50,0.0564689,0.551,0.7824575455942282
NDUFAF4,0.0667639,0.551,0.7824575455942282
RNF181,0.0522389,0.552,0.782988389163219
XLOC_002726,0.1312541,0.552,0.782988389163219
TMED9,0.0574612,0.552,0.782988389163219
CXorf27,-0.2002737,0.552,0.782988389163219
CNPY2,0.0647847,0.552,0.782988389163219
TGFA,0.1344936,0.552,0.782988389163219
ZDBF2,-0.0641877,0.552,0.782988389163219
ZBTB46,0.0610412,0.552,0.782988389163219
FAM183A,-0.0966447,0.552,0.782988389163219
NMBR,-0.1465836,0.552,0.782988389163219
GIMAP5,-0.0739544,0.552,0.782988389163219
KRT75,-0.1408433,0.552,0.782988389163219
XLOC_004397,-0.1340417,0.552,0.782988389163219
UBAP1L,-0.0637724,0.552,0.782988389163219
STAP1,-0.0817206,0.552,0.782988389163219
HOXC5,-0.1079245,0.552,0.782988389163219
PCDHGB1,0.058393,0.552,0.782988389163219
TRIM15,-0.0883443,0.553,0.783779237231631
ACCN3,-0.1200703,0.553,0.783779237231631
FAM43A,0.060349,0.553,0.783779237231631
ATG14,-0.1399843,0.553,0.783779237231631
CYP3A4,0.1772114,0.553,0.783779237231631
OR1K1,-0.1278978,0.553,0.783779237231631
RHOBTB3,0.0626685,0.553,0.783779237231631
P2RX3,0.0954785,0.553,0.783779237231631
LOC100507050,-0.0821317,0.553,0.783779237231631
SLC25A13,0.0818258,0.553,0.783779237231631
IQGAP1,0.0595763,0.553,0.783779237231631
PRKXP1,0.065061,0.554,0.7844120428961567
TLR3,0.1617439,0.554,0.7844120428961567
SNORD26,0.1103742,0.554,0.7844120428961567
NSDHL,0.0637838,0.554,0.7844120428961567
TMC8,-0.1052902,0.554,0.7844120428961567
SCAP,0.0509705,0.554,0.7844120428961567
STAMBP,0.051706,0.554,0.7844120428961567
C11orf35,0.0860473,0.554,0.7844120428961567
LOC100506470,0.1520672,0.554,0.7844120428961567
BRMS1L,-0.0903726,0.554,0.7844120428961567
C20orf3,0.0701562,0.554,0.7844120428961567
TARBP2,-0.0498681,0.554,0.7844120428961567
C19orf81,-0.0833342,0.554,0.7844120428961567
COPS4,-0.060904,0.554,0.7844120428961567
LOC730441,-0.1826841,0.555,0.7849913500565574
KLF7,0.0700425,0.555,0.7849913500565574
ACOXL,0.2510527,0.555,0.7849913500565574
SHPRH,-0.0530138,0.555,0.7849913500565574
DEFB4A,0.1369931,0.555,0.7849913500565574
PDE6C,0.1222516,0.555,0.7849913500565574
ZNF879,0.0599523,0.555,0.7849913500565574
NFKB1,0.070599,0.555,0.7849913500565574
PAPL,-0.1015663,0.555,0.7849913500565574
C20orf166-AS1,-0.1515857,0.555,0.7849913500565574
LOC100288831,0.1030451,0.555,0.7849913500565574
SNORD114-27,0.1172467,0.555,0.7849913500565574
CYP4A11,0.1274873,0.555,0.7849913500565574
ASXL1,-0.1176145,0.555,0.7849913500565574
RAB9BP1,0.061718,0.555,0.7849913500565574
HAPLN4,0.0954411,0.555,0.7849913500565574
C19orf66,0.0760161,0.556,0.7856738682443662
DOCK3,0.1068676,0.556,0.7856738682443662
CIRH1A,0.0558339,0.556,0.7856738682443662
CCDC82,-0.0603265,0.556,0.7856738682443662
THAP7,-0.0833108,0.556,0.7856738682443662
MRPL19,-0.0539352,0.556,0.7856738682443662
SUPT3H,0.0718843,0.556,0.7856738682443662
ZNF683,0.1240165,0.556,0.7856738682443662
ACTN2,0.0556882,0.556,0.7856738682443662
RBAK-LOC389458,0.1012565,0.556,0.7856738682443662
HAGHL,0.1039821,0.556,0.7856738682443662
ALOX12B,-0.0758715,0.556,0.7856738682443662
BBC3,-0.0730457,0.556,0.7856738682443662
ARMCX3,-0.084914,0.556,0.7856738682443662
ZACN,-0.0817192,0.557,0.7860418907256191
SNORD116-26,-0.0917638,0.557,0.7860418907256191
MGC27382,0.1007883,0.557,0.7860418907256191
XLOC_l2_008221,-0.0912644,0.557,0.7860418907256191
PAK4,0.0635907,0.557,0.7860418907256191
MAGEB17,-0.1052676,0.557,0.7860418907256191
HCN4,-0.0618555,0.557,0.7860418907256191
NDUFA7,-0.0768787,0.557,0.7860418907256191
COX6B2,-0.1094668,0.557,0.7860418907256191
RNF123,-0.0910813,0.557,0.7860418907256191
NAIF1,-0.0616825,0.557,0.7860418907256191
XLOC_001259,-0.1235479,0.557,0.7860418907256191
SNORA54,-0.1657222,0.557,0.7860418907256191
LOC550643,0.0577666,0.557,0.7860418907256191
RALB,-0.0754818,0.557,0.7860418907256191
NUF2,-0.218359,0.557,0.7860418907256191
USP45,0.0753953,0.557,0.7860418907256191
LOC151171,0.2281944,0.557,0.7860418907256191
GPR161,0.0569346,0.557,0.7860418907256191
SNORD74,-0.0806903,0.557,0.7860418907256191
VAPA,-0.0520054,0.558,0.7867740780047758
SNORD25,-0.0780705,0.558,0.7867740780047758
LCE1A,0.0763528,0.558,0.7867740780047758
ONECUT2,0.0849656,0.558,0.7867740780047758
TBC1D9,-0.0599998,0.558,0.7867740780047758
SLC1A6,0.0863474,0.558,0.7867740780047758
CENPF,-0.1378041,0.558,0.7867740780047758
NCR2,0.2156762,0.558,0.7867740780047758
NSMCE2,0.070883,0.558,0.7867740780047758
DIS3L,0.0977009,0.558,0.7867740780047758
FAM134A,-0.0622174,0.558,0.7867740780047758
LOC100134368,0.075183,0.558,0.7867740780047758
DARS2,-0.0618021,0.558,0.7867740780047758
ZDHHC22,0.0490037,0.559,0.7871398383677796
USP35,-0.0676886,0.559,0.7871398383677796
DMTF1,0.0710793,0.559,0.7871398383677796
BMP2K,-0.0685947,0.559,0.7871398383677796
SPIRE1,0.0584037,0.559,0.7871398383677796
WDR76,-0.0802789,0.559,0.7871398383677796
SLC39A10,0.1057857,0.559,0.7871398383677796
SLC25A4,-0.0552995,0.559,0.7871398383677796
OR52N5,-0.1339614,0.559,0.7871398383677796
RELA,-0.0673327,0.559,0.7871398383677796
NEK7,-0.1164246,0.559,0.7871398383677796
SOD3,-0.1540344,0.559,0.7871398383677796
EPS8L2,0.0821776,0.559,0.7871398383677796
SNORD114-31,0.1285528,0.559,0.7871398383677796
TCHP,-0.0968003,0.559,0.7871398383677796
LOC400685,-0.166999,0.559,0.7871398383677796
SPDYE8P,0.1799774,0.559,0.7871398383677796
XLOC_010503,-0.0881477,0.559,0.7871398383677796
LOC100507759,0.0794507,0.559,0.7871398383677796
CLN6,0.0997554,0.559,0.7871398383677796
XLOC_004549,-0.0902917,0.56,0.787765204155913
XLOC_011600,0.1678087,0.56,0.787765204155913
LOC389641,-0.1710067,0.56,0.787765204155913
CNOT2,0.0605498,0.56,0.787765204155913
MYOM2,-0.0978166,0.56,0.787765204155913
UBTFL1,0.123449,0.56,0.787765204155913
RPL3,0.0569727,0.56,0.787765204155913
EPHB2,-0.0718878,0.56,0.787765204155913
GUCY1A3,-0.0646527,0.56,0.787765204155913
MYO5B,0.071737,0.56,0.787765204155913
DYRK2,-0.0578332,0.56,0.787765204155913
TTTY3,-0.2301378,0.56,0.787765204155913
LOC100506765,-0.1759435,0.56,0.787765204155913
KCNG3,-0.2009536,0.56,0.787765204155913
SFXN2,0.0915213,0.56,0.787765204155913
ETHE1,-0.0505363,0.561,0.7883893296310989
HEXIM2,0.086459,0.561,0.7883893296310989
LOC100507071,-0.121147,0.561,0.7883893296310989
MYOT,0.085386,0.561,0.7883893296310989
TEKT3,-0.1842947,0.561,0.7883893296310989
GLYATL3,0.1345561,0.561,0.7883893296310989
ZNF808,0.0613741,0.561,0.7883893296310989
ART1,0.0739518,0.561,0.7883893296310989
LOC643355,0.0700628,0.561,0.7883893296310989
XLOC_009255,0.2496152,0.561,0.7883893296310989
XLOC_011586,0.1050409,0.561,0.7883893296310989
PRDM8,-0.0608141,0.561,0.7883893296310989
MANBAL,-0.0561369,0.561,0.7883893296310989
KRTAP3-3,-0.1400896,0.561,0.7883893296310989
PAN3,-0.0666923,0.561,0.7883893296310989
AGMAT,-0.0624723,0.562,0.788439413938754
CAMSAP2,-0.0639152,0.562,0.788439413938754
ZNF684,-0.0593256,0.562,0.788439413938754
CACNG4,-0.0573196,0.562,0.788439413938754
SNORD53,0.1260899,0.562,0.788439413938754
SNORD33,0.0585683,0.562,0.788439413938754
ZNF777,-0.0703691,0.562,0.788439413938754
MAGEA4,0.1667898,0.562,0.788439413938754
COMMD7,-0.0792657,0.562,0.788439413938754
PDXP,0.0661326,0.562,0.788439413938754
SNAPC4,0.1020216,0.562,0.788439413938754
KCNG4,-0.1344174,0.562,0.788439413938754
VEGFB,0.0518886,0.562,0.788439413938754
BOLA3,0.0789299,0.562,0.788439413938754
C1orf229,0.0676088,0.562,0.788439413938754
NR1H2,0.0926271,0.562,0.788439413938754
MUC16,0.138562,0.562,0.788439413938754
FAM163A,-0.1175223,0.562,0.788439413938754
SDC4,-0.1036433,0.562,0.788439413938754
LOC100506867,-0.1318111,0.562,0.788439413938754
HIST1H2BL,-0.0644636,0.562,0.788439413938754
SPAG8,0.0644338,0.562,0.788439413938754
NANOGNB,0.2424441,0.562,0.788439413938754
MAS1L,0.1207202,0.562,0.788439413938754
ALG9,0.056309,0.562,0.788439413938754
SNORD113-1,-0.1669777,0.562,0.788439413938754
XIST,0.0829159,0.563,0.7889571494495352
MRPL27,-0.0501027,0.563,0.7889571494495352
ZNF317,-0.0574257,0.563,0.7889571494495352
LATS2,-0.0727309,0.563,0.7889571494495352
SIAE,-0.0930602,0.563,0.7889571494495352
TOR1A,-0.0537226,0.563,0.7889571494495352
HEXIM1,0.0637954,0.563,0.7889571494495352
CFHR2,-0.1508439,0.563,0.7889571494495352
MEGF11,-0.0805213,0.563,0.7889571494495352
DLX4,0.1329728,0.563,0.7889571494495352
BMF,-0.1196098,0.563,0.7889571494495352
PFKFB1,0.0992407,0.563,0.7889571494495352
ZNF280D,0.0781729,0.563,0.7889571494495352
TMEM132B,-0.120286,0.563,0.7889571494495352
LOC100131176,-0.0896978,0.563,0.7889571494495352
FCAMR,-0.0887159,0.563,0.7889571494495352
CHIC1,-0.0809219,0.563,0.7889571494495352
ANKRD11,-0.0900702,0.564,0.7895257161672702
LOC200261,0.1204797,0.564,0.7895257161672702
OR52W1,0.143033,0.564,0.7895257161672702
GTSE1,-0.1978466,0.564,0.7895257161672702
FUNDC2,0.0639145,0.564,0.7895257161672702
HARBI1,0.0550664,0.564,0.7895257161672702
CYB5R2,0.1647487,0.564,0.7895257161672702
OR6Q1,0.0765848,0.564,0.7895257161672702
KLHL22,0.0761822,0.564,0.7895257161672702
NOP14,0.0599639,0.564,0.7895257161672702
TMED7-TICAM2,0.0935831,0.564,0.7895257161672702
MOCS1,0.063084,0.564,0.7895257161672702
DPYS,-0.0673057,0.564,0.7895257161672702
USP36,0.0595436,0.564,0.7895257161672702
TAS2R30,0.1185141,0.564,0.7895257161672702
ZCCHC7,-0.0605845,0.564,0.7895257161672702
PTH1R,0.1533599,0.565,0.7903530534351144
XLOC_001080,0.1338571,0.565,0.7903530534351144
CD38,-0.1095108,0.565,0.7903530534351144
FOXF2,0.0955867,0.565,0.7903530534351144
HEXDC,-0.1211523,0.565,0.7903530534351144
C11orf93,0.1283493,0.565,0.7903530534351144
GLYATL1,0.1642103,0.565,0.7903530534351144
CCL3L3,-0.0675594,0.565,0.7903530534351144
FAM66E,-0.1665318,0.565,0.7903530534351144
KIF5C,0.0629175,0.565,0.7903530534351144
TMEM14C,-0.0511836,0.565,0.7903530534351144
MYH11,0.0673358,0.566,0.7911271699105734
ATP11A,-0.0618112,0.566,0.7911271699105734
AP1B1,-0.0995595,0.566,0.7911271699105734
DNAH7,0.0613352,0.566,0.7911271699105734
LBX1,0.1666049,0.566,0.7911271699105734
LOC151658,0.0744757,0.566,0.7911271699105734
CILP,-0.0624527,0.566,0.7911271699105734
LY86,0.0740741,0.566,0.7911271699105734
ZNF568,0.0585763,0.566,0.7911271699105734
MRPS26,0.0523005,0.566,0.7911271699105734
LOC100506286,-0.1128301,0.566,0.7911271699105734
SMCR5,-0.1104022,0.566,0.7911271699105734
PAX1,0.1074168,0.567,0.7917440057807265
DNASE2,0.0865593,0.567,0.7917440057807265
SLC3A1,-0.0685284,0.567,0.7917440057807265
RBM18,0.0559472,0.567,0.7917440057807265
TRPC5,0.1407286,0.567,0.7917440057807265
AFG3L2,-0.0646329,0.567,0.7917440057807265
XLOC_004822,0.184033,0.567,0.7917440057807265
GALE,0.0767632,0.567,0.7917440057807265
ZCCHC6,0.0901244,0.567,0.7917440057807265
AMTN,0.1449245,0.567,0.7917440057807265
GTPBP3,0.052773,0.567,0.7917440057807265
CCDC36,0.0713078,0.567,0.7917440057807265
BCAR3,0.0606073,0.567,0.7917440057807265
LOC729444,0.1518247,0.567,0.7917440057807265
CORO1C,-0.0750245,0.567,0.7917440057807265
STRA13,-0.0775272,0.568,0.7920477564943583
SLX4,0.0535678,0.568,0.7920477564943583
CPSF7,0.060343,0.568,0.7920477564943583
APOLD1,-0.0655738,0.568,0.7920477564943583
IFI6,-0.1012329,0.568,0.7920477564943583
RSPH9,-0.0486364,0.568,0.7920477564943583
NBEAL1,-0.1108956,0.568,0.7920477564943583
MCC,0.0824881,0.568,0.7920477564943583
PCSK7,-0.0531498,0.568,0.7920477564943583
LINC00346,0.0954758,0.568,0.7920477564943583
LOC100505540,-0.0718872,0.568,0.7920477564943583
SLC25A12,0.0645182,0.568,0.7920477564943583
CYS1,-0.1420041,0.568,0.7920477564943583
WDR27,-0.0768726,0.568,0.7920477564943583
MRPL22,-0.056332,0.568,0.7920477564943583
KIAA1586,-0.109109,0.568,0.7920477564943583
CLCN3,0.0684702,0.568,0.7920477564943583
FANCA,-0.0674986,0.568,0.7920477564943583
KRT8,0.0569616,0.568,0.7920477564943583
TCTN3,0.0742949,0.568,0.7920477564943583
RNF207,-0.0809943,0.568,0.7920477564943583
XLOC_011616,-0.0515479,0.569,0.7925064211767788
PTPRZ1,0.0782735,0.569,0.7925064211767788
STX11,-0.070204,0.569,0.7925064211767788
ADAM17,0.0618276,0.569,0.7925064211767788
CACNA1F,0.1302459,0.569,0.7925064211767788
SH2D4B,0.0947894,0.569,0.7925064211767788
PSME2,-0.0580427,0.569,0.7925064211767788
FAM48B1,0.145193,0.569,0.7925064211767788
LOC100507548,-0.2219445,0.569,0.7925064211767788
ZNF385B,-0.1383591,0.569,0.7925064211767788
S100A9,-0.1775148,0.569,0.7925064211767788
LINC00483,0.0663118,0.569,0.7925064211767788
XLOC_005952,-0.19060055,0.8010975928849635,0.9184968463838009
GP9,0.0719282,0.569,0.7925064211767788
LOC644339,0.1193154,0.569,0.7925064211767788
NDNF,-0.0616995,0.569,0.7925064211767788
GULP1,0.0648075,0.569,0.7925064211767788
LOC283856,0.0810827,0.569,0.7925064211767788
NOP10,-0.0649377,0.569,0.7925064211767788
PTEN,0.0569545,0.57,0.7932755008511195
XLOC_010720,0.065233,0.57,0.7932755008511195
LIMS2,-0.0685588,0.57,0.7932755008511195
C14orf43,0.0653846,0.57,0.7932755008511195
GSG1,0.0982482,0.57,0.7932755008511195
PKLR,0.1843153,0.57,0.7932755008511195
LOC729513,0.0897916,0.57,0.7932755008511195
CCDC108,-0.0736036,0.57,0.7932755008511195
C16orf74,-0.0808475,0.57,0.7932755008511195
DTX2,0.0884954,0.57,0.7932755008511195
N4BP2L2,0.0500971,0.57,0.7932755008511195
MAN1C1,0.0660712,0.57,0.7932755008511195
SGCD,-0.1366384,0.571,0.7941472781994242
TAB3,0.0785018,0.571,0.7941472781994242
FGA,-0.1473071,0.571,0.7941472781994242
LOC285954,-0.1009526,0.571,0.7941472781994242
XLOC_011718,-0.0906366,0.571,0.7941472781994242
GZMK,0.1156638,0.571,0.7941472781994242
MAP3K14,-0.0518322,0.571,0.7941472781994242
NLRP11,0.0969506,0.571,0.7941472781994242
DEFA5,0.131419,0.571,0.7941472781994242
CMPK1,-0.0553317,0.571,0.7941472781994242
SPRR2C,0.1351883,0.572,0.7947580887639715
CHTOP,-0.0650634,0.572,0.7947580887639715
RYR1,-0.0712102,0.572,0.7947580887639715
PCDHB5,-0.0597904,0.572,0.7947580887639715
SOD2,0.0489097,0.572,0.7947580887639715
C4orf33,-0.0839559,0.572,0.7947580887639715
ZHX3,0.0954802,0.572,0.7947580887639715
LINC00256A,-0.1316306,0.572,0.7947580887639715
DMD,-0.0905944,0.572,0.7947580887639715
RGS14,0.1036833,0.572,0.7947580887639715
SMARCD1,0.0642347,0.572,0.7947580887639715
DEFB119,0.1445218,0.572,0.7947580887639715
LOC100507064,-0.2470562,0.572,0.7947580887639715
NBR1,-0.0715581,0.572,0.7947580887639715
DHH,0.1713122,0.572,0.7947580887639715
GFRA3,-0.073125,0.573,0.7955235451636078
LACTBL1,0.0943954,0.573,0.7955235451636078
OR8B4,0.1063714,0.573,0.7955235451636078
BANF2,-0.1127482,0.573,0.7955235451636078
OLAH,-0.173144,0.573,0.7955235451636078
FAM9C,-0.2746949,0.573,0.7955235451636078
TNP2,0.1728511,0.573,0.7955235451636078
PRPF31,-0.0721768,0.573,0.7955235451636078
PPEF1,0.0686925,0.573,0.7955235451636078
PNMAL1,0.0493994,0.573,0.7955235451636078
OXSM,0.077135,0.573,0.7955235451636078
IFNE,-0.1717682,0.573,0.7955235451636078
XLOC_002886,0.0900678,0.574,0.7962358392064735
RIC8A,-0.0623114,0.574,0.7962358392064735
RTN4,0.0499787,0.574,0.7962358392064735
USP3,0.0603684,0.574,0.7962358392064735
LIN7B,0.0710782,0.574,0.7962358392064735
LOC284260,-0.1080299,0.574,0.7962358392064735
ODZ4,-0.1105565,0.574,0.7962358392064735
C12orf56,0.1012756,0.574,0.7962358392064735
KCNJ15,-0.0889578,0.574,0.7962358392064735
