GENE_SYMBOL,logFC,P.Value,FDR
LOC100288814,0.025198,0.901,0.9539102455546148
COPS8,-0.0128406,0.901,0.9539102455546148
MRPL41,-0.0091159,0.901,0.9539102455546148
HSPA2,0.0115069,0.901,0.9539102455546148
NOP14,-0.0107897,0.901,0.9539102455546148
SRBD1,-0.0115161,0.901,0.9539102455546148
DIABLO,0.0215792,0.901,0.9539102455546148
BRPF3,-0.0109101,0.902,0.9544460374352848
USP11,-0.0119941,0.902,0.9544460374352848
SAT2,-0.0090442,0.902,0.9544460374352848
MOB1A,0.0161551,0.902,0.9544460374352848
SPRR1B,0.0266553,0.902,0.9544460374352848
CTAG2,-0.0409347,0.902,0.9544460374352848
ZIC3,-0.0273847,0.902,0.9544460374352848
CD84,-0.0298586,0.902,0.9544460374352848
FBXL22,0.0207987,0.902,0.9544460374352848
RANBP17,0.0098706,0.902,0.9544460374352848
HIST1H4F,0.0100969,0.902,0.9544460374352848
OR2T1,-0.0179127,0.903,0.954886224565942
FAM3B,0.0406602,0.903,0.954886224565942
UQCC,-0.008968,0.903,0.954886224565942
XLOC_009787,0.0183827,0.903,0.954886224565942
KRTAP3-3,-0.0225515,0.903,0.954886224565942
NFKB1,-0.0139884,0.903,0.954886224565942
PRRG4,0.0267135,0.903,0.954886224565942
CPN2,-0.0281959,0.903,0.954886224565942
ZNF609,0.0107705,0.903,0.954886224565942
SNORA80,0.0243152,0.903,0.954886224565942
IDI2-AS1,-0.0177899,0.903,0.954886224565942
TMPRSS11A,0.024916,0.903,0.954886224565942
FGD2,0.0133599,0.903,0.954886224565942
NOL6,-0.0118679,0.904,0.9552783494904301
EIF4A2,0.0137337,0.904,0.9552783494904301
NLGN4Y,0.0184235,0.904,0.9552783494904301
LOC286161,0.0110883,0.904,0.9552783494904301
PTCRA,0.029174,0.904,0.9552783494904301
FLJ35776,0.0120689,0.904,0.9552783494904301
XLOC_011201,-0.0298683,0.904,0.9552783494904301
NKAIN3,-0.0175561,0.904,0.9552783494904301
AOX1,0.0217219,0.904,0.9552783494904301
C10orf99,-0.029963,0.904,0.9552783494904301
EXOC3L4,0.0297112,0.904,0.9552783494904301
LINC00272,0.0463415,0.904,0.9552783494904301
PANX1,-0.0098726,0.904,0.9552783494904301
IDAS,-0.0179865,0.905,0.9556699289582196
GAD1,-0.0210894,0.905,0.9556699289582196
HPCAL4,0.0249262,0.905,0.9556699289582196
C4orf44,0.0230882,0.905,0.9556699289582196
ZIK1,0.0122671,0.905,0.9556699289582196
XLOC_008005,-0.0253518,0.905,0.9556699289582196
CDC16,-0.009272,0.905,0.9556699289582196
LOC170425,0.0274615,0.905,0.9556699289582196
OR9A2,-0.0193922,0.905,0.9556699289582196
RTTN,-0.0125756,0.905,0.9556699289582196
ZNF664-FAM101A,0.0192927,0.905,0.9556699289582196
ZP2,0.0238825,0.905,0.9556699289582196
FLJ45974,0.0404021,0.905,0.9556699289582196
SEC31B,-0.0209335,0.905,0.9556699289582196
MSH3,0.0248321,0.906,0.9562508565469984
FAM96B,-0.0124907,0.906,0.9562508565469984
HAUS7,0.0106983,0.906,0.9562508565469984
CASP5,-0.0205063,0.906,0.9562508565469984
PTGDS,0.0162989,0.906,0.9562508565469984
LOC152217,-0.0096754,0.906,0.9562508565469984
PPP1R11,-0.0148218,0.906,0.9562508565469984
RNF220,0.008813,0.906,0.9562508565469984
DEFB109P1,0.0328401,0.906,0.9562508565469984
EIF2B4,0.0134379,0.906,0.9562508565469984
ASCL4,-0.0388485,0.907,0.9566412941001341
LAMC3,-0.0265098,0.907,0.9566412941001341
KRT16P2,-0.0346941,0.907,0.9566412941001341
SNRNP200,-0.0097634,0.907,0.9566412941001341
SSX2,0.0122609,0.907,0.9566412941001341
OCM2,0.0102277,0.907,0.9566412941001341
LBX1,0.0440127,0.907,0.9566412941001341
SGSM2,0.0231326,0.907,0.9566412941001341
CPNE8,-0.0214837,0.907,0.9566412941001341
CYP2G1P,-0.0151829,0.907,0.9566412941001341
ACACB,0.0160403,0.907,0.9566412941001341
OR10W1,0.0266854,0.907,0.9566412941001341
PSMB5,-0.0120294,0.907,0.9566412941001341
SGPP1,0.0256206,0.907,0.9566412941001341
CEBPD,-0.0201062,0.908,0.9569362883633299
MSX2P1,-0.0391028,0.908,0.9569362883633299
DRD4,-0.0146946,0.908,0.9569362883633299
FAM115A,0.0146169,0.908,0.9569362883633299
MED13L,0.0150255,0.908,0.9569362883633299
AKR1A1,-0.0109531,0.908,0.9569362883633299
GHRH,-0.0323986,0.908,0.9569362883633299
IDH2,-0.0103802,0.908,0.9569362883633299
TECPR1,0.0139505,0.908,0.9569362883633299
SMN1,-0.0117307,0.908,0.9569362883633299
DCLK2,0.0176703,0.908,0.9569362883633299
LOC100132707,0.0307762,0.908,0.9569362883633299
CCDC23,-0.0117653,0.908,0.9569362883633299
FHOD3,-0.0139475,0.908,0.9569362883633299
SLC44A3,0.0164038,0.908,0.9569362883633299
UBE2DNL,-0.0401957,0.908,0.9569362883633299
CLEC4C,-0.0183683,0.909,0.9577052788104089
SACS,0.0106021,0.909,0.9577052788104089
SPATA13,0.0186027,0.909,0.9577052788104089
GCFC1,-0.0168244,0.909,0.9577052788104089
XLOC_009948,-0.0155023,0.909,0.9577052788104089
ASB10,0.0118013,0.909,0.9577052788104089
THRAP3,-0.0087448,0.91,0.9579516640253566
GH1,0.0117353,0.91,0.9579516640253566
TFCP2L1,0.0230095,0.91,0.9579516640253566
IL1R1,0.0208527,0.91,0.9579516640253566
SLC22A17,-0.0103693,0.91,0.9579516640253566
PNPLA2,0.0146885,0.91,0.9579516640253566
SLMAP,-0.0127423,0.91,0.9579516640253566
OR5V1,-0.0436839,0.91,0.9579516640253566
RAB2A,0.0116255,0.91,0.9579516640253566
CIDEB,0.0218876,0.91,0.9579516640253566
OR8H3,0.0257426,0.91,0.9579516640253566
LYZL4,-0.0177635,0.91,0.9579516640253566
CD151,0.0087724,0.91,0.9579516640253566
SCTR,-0.0388188,0.91,0.9579516640253566
FAM25A,0.0247844,0.91,0.9579516640253566
CARNS1,-0.0270259,0.91,0.9579516640253566
CCT8,0.0109723,0.91,0.9579516640253566
DEFB128,-0.0241902,0.911,0.9582924729054288
PLS3,-0.0142884,0.911,0.9582924729054288
ZNF780B,-0.0168018,0.911,0.9582924729054288
CPXCR1,-0.0291292,0.911,0.9582924729054288
UMODL1,0.0185626,0.911,0.9582924729054288
MECOM,0.0164927,0.911,0.9582924729054288
CDH15,-0.0344431,0.911,0.9582924729054288
EIF2B5,-0.0089492,0.911,0.9582924729054288
OR5L2,-0.020979,0.911,0.9582924729054288
RP9P,-0.0110786,0.911,0.9582924729054288
FLJ43826,-0.0139354,0.911,0.9582924729054288
MSI1,-0.0184967,0.911,0.9582924729054288
RPL19,0.0086213,0.911,0.9582924729054288
GTF2H4,0.0112147,0.911,0.9582924729054288
PDSS1,-0.0132477,0.911,0.9582924729054288
CAGE1,0.0165195,0.912,0.9585379746835444
LOC339400,-0.0130181,0.912,0.9585379746835444
P2RX6P,-0.0335804,0.912,0.9585379746835444
PLA2G4E,0.0155736,0.912,0.9585379746835444
TMED6,0.0193273,0.912,0.9585379746835444
HOXB2,0.0125,0.912,0.9585379746835444
STIL,-0.0139522,0.912,0.9585379746835444
WNT7B,-0.0159808,0.912,0.9585379746835444
KCTD18,0.018431,0.912,0.9585379746835444
CNTF,-0.0191429,0.912,0.9585379746835444
ITIH6,-0.0175373,0.912,0.9585379746835444
NXPH2,0.0326544,0.912,0.9585379746835444
FARS2,-0.0108726,0.912,0.9585379746835444
KIAA1456,-0.0143116,0.912,0.9585379746835444
CHRDL2,-0.0114461,0.912,0.9585379746835444
TMEM207,0.0227796,0.912,0.9585379746835444
CLDN24,0.0552897,0.912,0.9585379746835444
TMPRSS11F,-0.0219872,0.913,0.9589725749864111
KATNAL2,0.0114615,0.913,0.9589725749864111
PWRN2,0.0236072,0.913,0.9589725749864111
MT1F,-0.0097839,0.913,0.9589725749864111
MAGEE1,-0.0126911,0.913,0.9589725749864111
CISH,-0.0132492,0.913,0.9589725749864111
SNRPD2,0.0140367,0.913,0.9589725749864111
C1orf50,-0.0101542,0.913,0.9589725749864111
CACYBP,-0.0081749,0.913,0.9589725749864111
NUDT10,0.0100394,0.913,0.9589725749864111
PLA2R1,0.0234992,0.913,0.9589725749864111
TRIM38,-0.0323398,0.913,0.9589725749864111
KDR,-0.0166596,0.913,0.9589725749864111
FCGR1B,-0.0181708,0.914,0.9596435663126699
FLJ14107,-0.0168167,0.914,0.9596435663126699
UNC13D,-0.0274606,0.914,0.9596435663126699
LILRB2,-0.0120595,0.914,0.9596435663126699
AHR,-0.022204,0.914,0.9596435663126699
LOC285000,0.0207192,0.914,0.9596435663126699
XLOC_003738,0.0241093,0.914,0.9596435663126699
PEG3,-0.0194106,0.914,0.9596435663126699
TPSG1,0.0245225,0.915,0.9599822309970385
REXO4,-0.0081908,0.915,0.9599822309970385
DCAF8L2,-0.0186421,0.915,0.9599822309970385
FCAR,0.0155521,0.915,0.9599822309970385
XLOC_001508,-0.0110954,0.915,0.9599822309970385
XLOC_001728,-0.0275345,0.915,0.9599822309970385
C1orf63,0.0116204,0.915,0.9599822309970385
ASPSCR1,0.0108087,0.915,0.9599822309970385
PAPPA2,0.0317158,0.915,0.9599822309970385
SNORA41,0.0148828,0.915,0.9599822309970385
ANO8,0.0392662,0.915,0.9599822309970385
MYO18B,-0.019235,0.915,0.9599822309970385
LOC100129726,-0.0137325,0.915,0.9599822309970385
FATE1,0.0140901,0.915,0.9599822309970385
PPIEL,-0.0150246,0.915,0.9599822309970385
SLC14A2,0.0138722,0.916,0.960367761665187
RBM20,0.0147401,0.916,0.960367761665187
LOC100506660,0.0146407,0.916,0.960367761665187
NACC2,-0.0111996,0.916,0.960367761665187
KIAA0907,-0.0085267,0.916,0.960367761665187
ZNRF2,-0.0137268,0.916,0.960367761665187
OR8D2,-0.0262575,0.916,0.960367761665187
LCE3E,0.0161705,0.916,0.960367761665187
XLOC_004896,0.0119447,0.916,0.960367761665187
ZFP30,-0.0123565,0.916,0.960367761665187
GTF3C2,0.010772,0.916,0.960367761665187
VMAC,-0.0092632,0.916,0.960367761665187
FNBP4,-0.0147806,0.916,0.960367761665187
C19orf40,-0.0340222,0.916,0.960367761665187
SIRPD,0.0333995,0.917,0.9608001183023612
GLS,0.0096292,0.917,0.9608001183023612
PARK2,0.0100023,0.917,0.9608001183023612
PHF20L1,0.0101312,0.917,0.9608001183023612
OR5B21,-0.036546,0.917,0.9608001183023612
ASXL1,0.0219919,0.917,0.9608001183023612
C11orf35,-0.0095912,0.917,0.9608001183023612
OR7C2,-0.0114692,0.917,0.9608001183023612
MRPL1,0.0098373,0.917,0.9608001183023612
GPR31,-0.0324782,0.917,0.9608001183023612
ZG16B,0.0162175,0.917,0.9608001183023612
C19orf6,0.0093691,0.917,0.9608001183023612
AQP7,0.012877,0.917,0.9608001183023612
GGA1,-0.0107642,0.918,0.9610425531914893
SERPINA6,0.0231491,0.918,0.9610425531914893
CDK3,-0.0098747,0.918,0.9610425531914893
TFF2,0.02625,0.918,0.9610425531914893
SNORD114-21,0.0265806,0.918,0.9610425531914893
MED30,-0.0158782,0.918,0.9610425531914893
UBE2M,0.0091962,0.918,0.9610425531914893
MAP1B,-0.0156273,0.918,0.9610425531914893
RNF44,-0.010006,0.918,0.9610425531914893
FAM18B2-CDRT4,-0.0282787,0.918,0.9610425531914893
APBB1IP,-0.0184885,0.918,0.9610425531914893
MAP3K3,0.0077,0.918,0.9610425531914893
AIFM3,-0.0128158,0.918,0.9610425531914893
COBRA1,-0.010264,0.918,0.9610425531914893
CACNA1I,-0.0183043,0.918,0.9610425531914893
C3orf51,0.0266983,0.918,0.9610425531914893
XAGE3,0.0125515,0.918,0.9610425531914893
ARHGDIA,-0.0086328,0.919,0.961568496185085
NAE1,0.0088907,0.919,0.961568496185085
ODF3B,0.0076024,0.919,0.961568496185085
CWC15,-0.0130155,0.919,0.961568496185085
ODZ1,0.0217282,0.919,0.961568496185085
CDK5,-0.0102857,0.919,0.961568496185085
PITPNM1,0.0096263,0.919,0.961568496185085
XLOC_000732,0.0205624,0.919,0.961568496185085
FAM43A,-0.0086041,0.919,0.961568496185085
IL6R,-0.0481774,0.919,0.961568496185085
SYT14,-0.0147764,0.919,0.961568496185085
SEPT4,-0.0161543,0.92,0.9623305939668323
LOC647323,0.0330036,0.92,0.9623305939668323
NFIC,-0.0151571,0.92,0.9623305939668323
COG1,0.0084528,0.92,0.9623305939668323
ASB1,0.0081322,0.92,0.9623305939668323
C2orf70,-0.0217621,0.92,0.9623305939668323
XLOC_l2_001011,0.0109133,0.921,0.9628554003541216
SUFU,-0.0119807,0.921,0.9628554003541216
CSAD,-0.0212769,0.921,0.9628554003541216
ZNF879,-0.0136549,0.921,0.9628554003541216
TBC1D14,0.0075743,0.921,0.9628554003541216
KIF26B,-0.011494,0.921,0.9628554003541216
TRPV1,-0.0196064,0.921,0.9628554003541216
LOC646862,-0.0242127,0.921,0.9628554003541216
LOC100134368,0.0204077,0.921,0.9628554003541216
RPA2,-0.0080057,0.921,0.9628554003541216
MRPL20,0.009114,0.921,0.9628554003541216
POLR2F,0.0079181,0.922,0.9636164814632708
PHF8,-0.014897,0.922,0.9636164814632708
CHMP7,0.0122207,0.922,0.9636164814632708
PPP1R36,0.0161559,0.922,0.9636164814632708
SCNN1B,0.02405,0.922,0.9636164814632708
KCTD9,0.0106904,0.922,0.9636164814632708
KLB,-0.030339,0.923,0.964140154307337
DMTF1,-0.0116575,0.923,0.964140154307337
MAP3K6,0.0165157,0.923,0.964140154307337
MEGF8,0.0218712,0.923,0.964140154307337
KIR3DX1,-0.0142832,0.923,0.964140154307337
FAM194A,-0.0238508,0.923,0.964140154307337
IMMT,-0.0094525,0.923,0.964140154307337
LOC152024,-0.0178185,0.923,0.964140154307337
RPS6KC1,-0.0083664,0.923,0.964140154307337
SNORA3,0.0262667,0.923,0.964140154307337
LOC285401,-0.0167942,0.923,0.964140154307337
LINC00266-1,-0.0123766,0.924,0.9642370268545339
ESCO1,-0.0099505,0.924,0.9642370268545339
LCN2,-0.0202071,0.924,0.9642370268545339
TMEM53,-0.0098161,0.924,0.9642370268545339
CFB,-0.0184862,0.924,0.9642370268545339
GCM1,-0.0147675,0.924,0.9642370268545339
CCRL1,0.0196185,0.924,0.9642370268545339
UBAP2,-0.0114805,0.924,0.9642370268545339
KIAA0754,0.0233643,0.924,0.9642370268545339
PLBD1,0.0254403,0.924,0.9642370268545339
C19orf29,-0.0077027,0.924,0.9642370268545339
PCNXL3,0.0107841,0.924,0.9642370268545339
XLOC_l2_007025,0.0255842,0.924,0.9642370268545339
SFN,-0.0102088,0.924,0.9642370268545339
CTAGE10P,0.0190471,0.924,0.9642370268545339
FGD5,0.0195799,0.924,0.9642370268545339
WDR75,-0.0107121,0.924,0.9642370268545339
VPS16,0.007782,0.924,0.9642370268545339
PBX3,0.0127922,0.924,0.9642370268545339
SNORD96A,0.0170398,0.924,0.9642370268545339
LOC100133920,-0.0212245,0.925,0.9646649004023159
PRAMEF6,0.0219807,0.925,0.9646649004023159
PRG3,0.026336,0.925,0.9646649004023159
PREPL,-0.0108476,0.925,0.9646649004023159
HAP1,0.0222575,0.925,0.9646649004023159
COIL,-0.0089606,0.925,0.9646649004023159
LINC00474,-0.0227672,0.925,0.9646649004023159
FTHL17,0.0173526,0.925,0.9646649004023159
DHX38,-0.0088501,0.925,0.9646649004023159
CHCHD1,-0.008952,0.925,0.9646649004023159
LOC100507516,-0.0292963,0.925,0.9646649004023159
KIF16B,-0.0100143,0.925,0.9646649004023159
CBLN3,0.0165867,0.925,0.9646649004023159
TSSK6,0.037857,0.926,0.9651868778502427
MTCP1,0.0439151,0.926,0.9651868778502427
G6PC3,0.0073278,0.926,0.9651868778502427
HSBP1,-0.0074243,0.926,0.9651868778502427
DES,-0.021156,0.926,0.9651868778502427
LOC729732,-0.0250393,0.926,0.9651868778502427
UCHL5,-0.0151393,0.926,0.9651868778502427
PPP5C,-0.0078593,0.926,0.9651868778502427
FBXL4,0.0094579,0.926,0.9651868778502427
SLC22A3,-0.0177587,0.926,0.9651868778502427
ATE1,0.0116578,0.926,0.9651868778502427
MITD1,0.006839,0.927,0.9656609654496447
DLEU2L,-0.0122618,0.927,0.9656609654496447
DENND2A,0.0089475,0.927,0.9656609654496447
CACNA1F,0.0316523,0.927,0.9656609654496447
BOLA3,-0.0081344,0.927,0.9656609654496447
AMDHD2,0.009035,0.927,0.9656609654496447
KRTAP10-2,0.0264777,0.927,0.9656609654496447
NDUFA3,0.0068204,0.927,0.9656609654496447
KRT74,-0.0211589,0.927,0.9656609654496447
RNF34,-0.008008,0.927,0.9656609654496447
OR10A3,0.0307658,0.927,0.9656609654496447
C10orf57,0.0105886,0.927,0.9656609654496447
SAMD8,0.0136962,0.928,0.9659452524362176
CERS3,0.020951,0.928,0.9659452524362176
GPC4,-0.0110107,0.928,0.9659452524362176
KCTD19,0.0084807,0.928,0.9659452524362176
KRTAP10-5,-0.0151791,0.928,0.9659452524362176
DIAPH1,-0.0083797,0.928,0.9659452524362176
MCM9,-0.009774,0.928,0.9659452524362176
NBEAP1,-0.0181057,0.928,0.9659452524362176
EFR3A,-0.0079985,0.928,0.9659452524362176
C9orf41,0.0125436,0.928,0.9659452524362176
OR5T1,0.0316787,0.928,0.9659452524362176
LOC731779,0.0308861,0.928,0.9659452524362176
HSPB11,0.0133297,0.928,0.9659452524362176
TXNDC8,-0.0208445,0.928,0.9659452524362176
CCDC33,0.0153052,0.928,0.9659452524362176
XLOC_l2_011413,0.0251977,0.928,0.9659452524362176
ANKRD7,-0.0112575,0.929,0.9665128481229505
GXYLT2,-0.017082,0.929,0.9665128481229505
HAT1,-0.0087875,0.929,0.9665128481229505
ATPAF1-AS1,-0.0151053,0.929,0.9665128481229505
XLOC_007676,0.0249984,0.929,0.9665128481229505
BUB1,-0.0266154,0.929,0.9665128481229505
WDR3,-0.010024,0.929,0.9665128481229505
PALMD,0.0221478,0.929,0.9665128481229505
PRCD,-0.0171952,0.929,0.9665128481229505
ZNF337,0.0088023,0.929,0.9665128481229505
FBXO41,-0.0098795,0.93,0.9666542787286064
LTF,-0.0141809,0.93,0.9666542787286064
CRIP1,0.0104164,0.93,0.9666542787286064
C22orf13,-0.0093324,0.93,0.9666542787286064
CDRT15P1,0.0211955,0.93,0.9666542787286064
BCAS1,0.0129795,0.93,0.9666542787286064
SHANK1,-0.0124341,0.93,0.9666542787286064
FCER1G,0.0136008,0.93,0.9666542787286064
LOC100507111,0.0165036,0.93,0.9666542787286064
XLOC_002562,-0.0272193,0.93,0.9666542787286064
AP2S1,-0.0077933,0.93,0.9666542787286064
ARHGEF33,0.0247783,0.93,0.9666542787286064
PROS1,-0.0072176,0.93,0.9666542787286064
SACS-AS1,-0.014225,0.93,0.9666542787286064
ADAD1,0.0284249,0.93,0.9666542787286064
KIR2DL5A,-0.0173162,0.93,0.9666542787286064
WNT3A,0.0178542,0.93,0.9666542787286064
PTEN,0.0091395,0.93,0.9666542787286064
SNORD12B,-0.015211,0.93,0.9666542787286064
DCAF13,0.010454,0.931,0.9670789229340762
SNORD62A,0.0214349,0.931,0.9670789229340762
F2RL1,0.0142574,0.931,0.9670789229340762
TCEA2,-0.0109397,0.931,0.9670789229340762
UNC45B,-0.0180028,0.931,0.9670789229340762
IGFBP7,0.0231034,0.931,0.9670789229340762
PSMG4,-0.0086499,0.931,0.9670789229340762
LOC651337,0.0067734,0.931,0.9670789229340762
LOC100506606,-0.0139595,0.931,0.9670789229340762
TTC14,0.0102001,0.931,0.9670789229340762
CCDC15,-0.0176885,0.931,0.9670789229340762
DBF4,-0.011695,0.931,0.9670789229340762
NHLRC2,-0.0115097,0.931,0.9670789229340762
SNORA16A,-0.0223541,0.932,0.9673612969383271
CTSD,0.0077485,0.932,0.9673612969383271
ZNF560,-0.0177835,0.932,0.9673612969383271
TM2D3,0.0114037,0.932,0.9673612969383271
XLOC_006726,0.0145182,0.932,0.9673612969383271
BEST3,-0.0114626,0.932,0.9673612969383271
LOC100505719,0.0244827,0.932,0.9673612969383271
CCT6A,-0.0069121,0.932,0.9673612969383271
XLOC_001151,-0.0125969,0.932,0.9673612969383271
LOC100132287,0.0113901,0.932,0.9673612969383271
PLEKHH3,0.0085736,0.932,0.9673612969383271
RPL3L,-0.011717,0.932,0.9673612969383271
TAS2R19,-0.0079996,0.932,0.9673612969383271
LOC100505478,-0.0126626,0.932,0.9673612969383271
GABRP,-0.0120969,0.932,0.9673612969383271
GJC2,-0.0091002,0.932,0.9673612969383271
ZNF385A,0.0117138,0.933,0.967879355783309
KCNK17,0.0175312,0.933,0.967879355783309
GPR20,0.0179513,0.933,0.967879355783309
OR5D18,-0.0224164,0.933,0.967879355783309
ALG10B,-0.0091232,0.933,0.967879355783309
YME1L1,0.0063606,0.933,0.967879355783309
TSPAN8,0.0246183,0.933,0.967879355783309
XLOC_003555,0.0164673,0.933,0.967879355783309
PHLPP2,0.0077715,0.933,0.967879355783309
GNGT1,-0.0141654,0.933,0.967879355783309
GPBP1L1,0.0080622,0.933,0.967879355783309
PRDX3,-0.0116044,0.934,0.9684913410410265
NEIL1,-0.0095927,0.934,0.9684913410410265
MRPL55,-0.006411,0.934,0.9684913410410265
LCE1D,-0.0195354,0.934,0.9684913410410265
HRH4,-0.0070754,0.934,0.9684913410410265
TUBGCP2,-0.0067249,0.934,0.9684913410410265
LOC100133461,0.0333298,0.934,0.9684913410410265
COL27A1,0.0130456,0.934,0.9684913410410265
C4BPB,0.0356906,0.934,0.9684913410410265
AOC4,0.0232793,0.935,0.9691027891554516
WDTC1,0.0070831,0.935,0.9691027891554516
LRRC43,-0.0249504,0.935,0.9691027891554516
ENTPD1,0.0075919,0.935,0.9691027891554516
FZD6,-0.0129504,0.935,0.9691027891554516
C9orf30-TMEFF1,0.0091455,0.935,0.9691027891554516
SLC12A9,0.0060017,0.935,0.9691027891554516
CDH5,-0.0166117,0.935,0.9691027891554516
EEF1E1,0.0078688,0.935,0.9691027891554516
TDRD10,0.0105448,0.936,0.9695246820330393
LOC100506922,0.0115174,0.936,0.9695246820330393
PGLYRP2,-0.0133552,0.936,0.9695246820330393
NDNL2,0.0094873,0.936,0.9695246820330393
HSCB,0.0064219,0.936,0.9695246820330393
XLOC_005690,-0.0057724,0.936,0.9695246820330393
MON1B,-0.0108067,0.936,0.9695246820330393
CYB561,-0.0104601,0.936,0.9695246820330393
LDB1,0.019222,0.936,0.9695246820330393
MAD1L1,0.0070679,0.936,0.9695246820330393
DEFB131,-0.0172452,0.936,0.9695246820330393
EPHX2,0.0073487,0.936,0.9695246820330393
KCNMB2,0.0086896,0.936,0.9695246820330393
XLOC_000928,-0.0203021,0.937,0.9702295401402963
CNTN1,-0.0124304,0.937,0.9702295401402963
PKD1L3,-0.0239036,0.937,0.9702295401402963
MRPL45,-0.0060554,0.937,0.9702295401402963
CUL5,-0.007013,0.937,0.9702295401402963
PDCD6,0.0073661,0.937,0.9702295401402963
RAB26,0.0217655,0.937,0.9702295401402963
LOC100505978,0.0096685,0.938,0.9706975657254138
DTWD2,-0.0111669,0.938,0.9706975657254138
MARK3,0.0063011,0.938,0.9706975657254138
XLOC_l2_001302,-0.027613,0.938,0.9706975657254138
ADCY9,0.0069491,0.938,0.9706975657254138
FBXW10,0.0133637,0.938,0.9706975657254138
NFYA,-0.0082599,0.938,0.9706975657254138
MGC39545,-0.0163415,0.938,0.9706975657254138
GPR113,0.0208871,0.938,0.9706975657254138
SNX21,-0.0072661,0.938,0.9706975657254138
GNAT2,0.0224592,0.938,0.9706975657254138
C18orf34,0.0105998,0.938,0.9706975657254138
ZNF705A,0.0248589,0.939,0.9712595620437956
IPO8,0.0085654,0.939,0.9712595620437956
NCS1,-0.0107878,0.939,0.9712595620437956
CCNO,0.0153546,0.939,0.9712595620437956
CDRT15L2,-0.0187391,0.939,0.9712595620437956
KCNH8,0.0106038,0.939,0.9712595620437956
TPD52L3,-0.0215442,0.939,0.9712595620437956
CCR1,-0.0138337,0.939,0.9712595620437956
SLC30A10,-0.0093366,0.939,0.9712595620437956
FCN1,-0.0156813,0.939,0.9712595620437956
MYH2,0.0247288,0.94,0.9720574069569448
GNG10,-0.0090636,0.94,0.9720574069569448
LRRC72,-0.0161554,0.94,0.9720574069569448
LCE2D,0.0137479,0.94,0.9720574069569448
UBR2,0.0072153,0.94,0.9720574069569448
SUN1,0.011069,0.941,0.9725237516409783
SRMS,0.0217765,0.941,0.9725237516409783
PLCB4,-0.0061552,0.941,0.9725237516409783
LOC389300,0.0126638,0.941,0.9725237516409783
TMEM202,0.0199253,0.941,0.9725237516409783
DEFB4A,-0.0220164,0.941,0.9725237516409783
KIAA1751,-0.0100163,0.941,0.9725237516409783
ATMIN,0.0056693,0.941,0.9725237516409783
MYO1H,-0.0130995,0.941,0.9725237516409783
AP4S1,-0.0092767,0.941,0.9725237516409783
MLF2,0.0062062,0.941,0.9725237516409783
ATRNL1,0.0104881,0.941,0.9725237516409783
LOC728716,-0.0089855,0.942,0.9729422740524781
KCNJ9,-0.014266,0.942,0.9729422740524781
EML4,-0.0069024,0.942,0.9729422740524781
CCR5,-0.0092487,0.942,0.9729422740524781
OGDH,0.0086682,0.942,0.9729422740524781
SNORA66,-0.0157041,0.942,0.9729422740524781
ANAPC2,0.0065214,0.942,0.9729422740524781
XLOC_008585,0.0238322,0.942,0.9729422740524781
TTC3P1,-0.0080597,0.942,0.9729422740524781
GNLY,-0.014276,0.942,0.9729422740524781
CA14,0.005858,0.942,0.9729422740524781
MST1,-0.0075134,0.942,0.9729422740524781
ZNF497,-0.0076178,0.942,0.9729422740524781
HBG1,0.0125356,0.943,0.9735493710233619
WNT7A,-0.0127789,0.943,0.9735493710233619
SPARCL1,0.0075254,0.943,0.9735493710233619
CORO1C,0.008228,0.943,0.9735493710233619
BMS1,-0.0063647,0.943,0.9735493710233619
MYCBP2,-0.009649,0.943,0.9735493710233619
VAPB,-0.0096538,0.943,0.9735493710233619
YPEL3,-0.0056035,0.943,0.9735493710233619
NR2F6,-0.005533,0.943,0.9735493710233619
TSC1,-0.0102972,0.944,0.9738722578140167
GPR119,-0.0090203,0.944,0.9738722578140167
ARL8A,-0.0069946,0.944,0.9738722578140167
LOC100289473,0.0145638,0.944,0.9738722578140167
FMO1,0.0101904,0.944,0.9738722578140167
C12orf36,-0.019857,0.944,0.9738722578140167
XLOC_008751,-0.0132714,0.944,0.9738722578140167
CNIH4,-0.0061315,0.944,0.9738722578140167
MBLAC2,-0.0071903,0.944,0.9738722578140167
ATRIP,-0.0068193,0.944,0.9738722578140167
SRGN,0.0275409,0.944,0.9738722578140167
CECR6,0.0074573,0.944,0.9738722578140167
FOSB,0.0141725,0.944,0.9738722578140167
GPR172B,0.0130153,0.944,0.9738722578140167
ITPKB,-0.0112053,0.944,0.9738722578140167
HIST1H2BI,-0.0057521,0.945,0.9742891788330019
MAFK,0.0067096,0.945,0.9742891788330019
LAD1,0.0214994,0.945,0.9742891788330019
NFAT5,0.011979,0.945,0.9742891788330019
SNORD114-30,0.0139073,0.945,0.9742891788330019
PVALB,-0.0108888,0.945,0.9742891788330019
KDELC2,-0.0114412,0.945,0.9742891788330019
LOC144742,-0.0100258,0.945,0.9742891788330019
OR10J1,0.0263426,0.945,0.9742891788330019
PSG5,0.0204324,0.945,0.9742891788330019
RHOB,-0.0068431,0.945,0.9742891788330019
KRTAP10-12,0.0065053,0.945,0.9742891788330019
NME2,0.00507,0.945,0.9742891788330019
DNAJC11,0.0048988,0.946,0.9748473360159015
SNORD77,0.0089942,0.946,0.9748473360159015
UBE2S,-0.0060934,0.946,0.9748473360159015
