GENE_SYMBOL,logFC,P.Value,FDR,-log10(FDR),significant
ODC1,0.6817099,0.000406,0.023326345945945945,1.63215328777298,True
MIOX,0.5265199,0.000406,0.023326345945945945,1.63215328777298,True
MC1R,-0.9328664,0.000409,0.023435369272237196,1.6301281988908833,True
SULF1,-0.7774568,0.000412,0.023543806451612904,1.6281233211319421,True
MAP7D1,-0.5322647,0.000415,0.023569877984084883,1.6276426657139367,True
FLJ46875,0.7024699,0.000415,0.023569877984084883,1.6276426657139367,True
COBLL1,0.5993706,0.000416,0.023569877984084883,1.6276426657139367,True
HP07349,0.5607169,0.000417,0.023569877984084883,1.6276426657139367,True
CEBPB,0.6017991,0.000418,0.023569877984084883,1.6276426657139367,True
C11orf45,-0.6682731,0.000421,0.023657196850393702,1.6260367163660658,True
LOC100527964,-0.673474,0.000422,0.023657196850393702,1.6260367163660658,True
SHC3,0.7822739,0.000423,0.023657196850393702,1.6260367163660658,True
COX17,0.5882413,0.000424,0.023657196850393702,1.6260367163660658,True
MORC2-AS1,-0.8291523,0.000427,0.02367493023255814,1.625711292141359,True
ARHGAP8,1.0491709,0.000427,0.02367493023255814,1.625711292141359,True
DTWD1,0.5387931,0.000428,0.02367493023255814,1.625711292141359,True
TAMM41,-0.5881578,0.000429,0.02367493023255814,1.625711292141359,True
CCDC157,-0.7239225,0.00043,0.02367493023255814,1.625711292141359,True
SRSF2,-0.6070259,0.000431,0.02367493023255814,1.625711292141359,True
OR5A1,-0.5911662,0.000438,0.023922046035805625,1.6212016781928584,True
TMEM106C,0.5527085,0.000438,0.023922046035805625,1.6212016781928584,True
TRIM58,-0.6860156,0.00044,0.023922046035805625,1.6212016781928584,True
ZBED6,-0.5547189,0.00044,0.023922046035805625,1.6212016781928584,True
LRRN4CL,-1.2147602,0.000443,0.02402370918367347,1.6193599380805668,True
LOC100131607,0.6128043,0.000446,0.024124854961832063,1.6175352889464638,True
ICA1,0.5232809,0.000452,0.024387350253807106,1.612835384297371,True
RIPK1,-0.5585554,0.000456,0.02452434256926952,1.610402626042425,True
ACYP1,0.6480538,0.000458,0.02452434256926952,1.610402626042425,True
SEMA3D,-0.7892382,0.000458,0.02452434256926952,1.610402626042425,True
CATSPERG,-0.4717981,0.000461,0.024614526315789476,1.6088085174138018,True
PNMAL2,-0.5233601,0.000462,0.024614526315789476,1.6088085174138018,True
AGAP3,0.497135,0.000466,0.024695238805970153,1.607386769801537,True
PRSS27,-0.7310144,0.000466,0.024695238805970153,1.607386769801537,True
KCNJ8,0.9003905,0.000467,0.024695238805970153,1.607386769801537,True
CTSL1P8,0.7224262,0.000471,0.024783460396039604,1.6058380552648879,True
LOC100129250,0.7385213,0.000471,0.024783460396039604,1.6058380552648879,True
CMC1,0.5800818,0.000475,0.02480970515970516,1.6053783968835327,True
LOC100507495,-0.5450473,0.000475,0.02480970515970516,1.6053783968835327,True
ZNF326,-0.6802009,0.000475,0.02480970515970516,1.6053783968835327,True
MPP2,-0.5136964,0.000477,0.02485310294117647,1.6046193813329452,True
C17orf56,-0.5736408,0.000479,0.024887414634146343,1.6040202166273274,True
FLJ11235,-0.5081015,0.00048,0.024887414634146343,1.6040202166273274,True
NME9,-0.7304632,0.000485,0.02502458737864078,1.60163307471405,True
FLVCR1-AS1,0.5527978,0.000485,0.02502458737864078,1.60163307471405,True
KCND2,-0.8210875,0.000494,0.025387251798561147,1.595384309497219,True
GNB4,0.5542445,0.000495,0.025387251798561147,1.595384309497219,True
NXPH3,-0.7426819,0.000496,0.025387251798561147,1.595384309497219,True
TSPYL4,-0.5305873,0.000498,0.025387251798561147,1.595384309497219,True
DCLK1,-0.5304533,0.000498,0.025387251798561147,1.595384309497219,True
ZSWIM7,0.6350582,0.000501,0.02543907582938389,1.5944986701261916,True
HDAC2,-0.4957914,0.000503,0.02543907582938389,1.5944986701261916,True
C16orf55,-0.4828103,0.000504,0.02543907582938389,1.5944986701261916,True
PRR5L,0.453138,0.000505,0.02543907582938389,1.5944986701261916,True
KIAA0753,-0.483528,0.000505,0.02543907582938389,1.5944986701261916,True
LOC152578,0.7477955,0.000509,0.02557995744680851,1.5921001823214627,True
CARKD,-0.5556427,0.000514,0.02569922535211268,1.590079967344707,True
CA11,-0.5562622,0.000515,0.02569922535211268,1.590079967344707,True
RHBDD2,-0.6665636,0.000515,0.02569922535211268,1.590079967344707,True
SMG9,-0.7385404,0.000519,0.025816825174825177,1.588097166168379,True
NTPCR,0.4570783,0.00052,0.025816825174825177,1.588097166168379,True
CD200,-0.8274811,0.000521,0.025816825174825177,1.588097166168379,True
PPP1R16A,-0.6577731,0.000523,0.025841146788990826,1.587688216950976,True
COLEC11,0.5222354,0.000525,0.025841146788990826,1.587688216950976,True
RDM1,0.7017822,0.000526,0.025841146788990826,1.587688216950976,True
LOC100506661,-0.5737245,0.000527,0.025841146788990826,1.587688216950976,True
LMNA,-0.4867893,0.000528,0.025841146788990826,1.587688216950976,True
RXRA,0.7228918,0.000529,0.025841146788990826,1.587688216950976,True
SLC29A1,0.5471732,0.00053,0.025841146788990826,1.587688216950976,True
BNC2,-0.7065781,0.000533,0.025927949656750576,1.5862318252270287,True
CD40LG,-1.0080537,0.000535,0.02596582191780822,1.5855979257660502,True
STX3,0.7360615,0.000538,0.026051945330296127,1.5841598418589113,True
C16orf73,0.5351013,0.000546,0.026303854945054946,1.5799805990889453,True
LOC285540,0.6334706,0.000546,0.026303854945054946,1.5799805990889453,True
DNASE1L2,-0.5380318,0.000551,0.026303854945054946,1.5799805990889453,True
TRMT112,0.4916199,0.000551,0.026303854945054946,1.5799805990889453,True
HABP4,0.506901,0.000553,0.026303854945054946,1.5799805990889453,True
ATP5E,-0.4756103,0.000557,0.026303854945054946,1.5799805990889453,True
DHRS13,0.5110206,0.000558,0.026303854945054946,1.5799805990889453,True
NIT2,0.6033314,0.00056,0.026303854945054946,1.5799805990889453,True
XLOC_000812,0.6543259,0.000561,0.026303854945054946,1.5799805990889453,True
MPST,0.5343213,0.000561,0.026303854945054946,1.5799805990889453,True
TOX2,0.4849728,0.000561,0.026303854945054946,1.5799805990889453,True
EGFL6,1.0767032,0.000561,0.026303854945054946,1.5799805990889453,True
NAT14,-0.5792079,0.000562,0.026303854945054946,1.5799805990889453,True
RND1,-0.629378,0.000563,0.026303854945054946,1.5799805990889453,True
EPHA7,-0.5174372,0.000563,0.026303854945054946,1.5799805990889453,True
LOC284244,-0.5221388,0.000563,0.026303854945054946,1.5799805990889453,True
POU2F1,-0.4866533,0.000566,0.026363633187772927,1.5789947395760295,True
PPARGC1B,0.6270551,0.000567,0.026363633187772927,1.5789947395760295,True
LOC147804,-0.5525044,0.000568,0.026363633187772927,1.5789947395760295,True
ACSS2,0.7451416,0.000571,0.02644513725490196,1.5776541745745922,True
RAD50,0.5447972,0.000579,0.026757352173913042,1.572556865237317,True
PCSK1N,-0.5900946,0.000582,0.02681111020408163,1.571685202222877,True
C3orf78,0.6148408,0.000585,0.02681111020408163,1.571685202222877,True
TXNL4B,-0.8630997,0.000588,0.02681111020408163,1.571685202222877,True
RTP1,-0.7729914,0.00059,0.02681111020408163,1.571685202222877,True
HNRNPM,-0.7010746,0.00059,0.02681111020408163,1.571685202222877,True
EGR2,-0.7485378,0.000592,0.02681111020408163,1.571685202222877,True
PYGL,0.5328878,0.000594,0.02681111020408163,1.571685202222877,True
INTU,0.6426999,0.000596,0.02681111020408163,1.571685202222877,True
C18orf1,1.0976811,0.000597,0.02681111020408163,1.571685202222877,True
NAGLU,-0.515882,0.000598,0.02681111020408163,1.571685202222877,True
HSPA12A,-0.5203519,0.000598,0.02681111020408163,1.571685202222877,True
IAH1,0.4524053,0.000599,0.02681111020408163,1.571685202222877,True
XLOC_l2_004371,0.5963959,0.0006,0.02681111020408163,1.571685202222877,True
TGFB1I1,0.5675412,0.000603,0.02681111020408163,1.571685202222877,True
BBIP1,0.4961209,0.000603,0.02681111020408163,1.571685202222877,True
RUNX1T1,-0.5648654,0.000603,0.02681111020408163,1.571685202222877,True
C12orf68,-0.5623471,0.000606,0.02681111020408163,1.571685202222877,True
C10orf114,-0.5904722,0.000609,0.02681111020408163,1.571685202222877,True
FRAT1,-0.6881971,0.000611,0.02681111020408163,1.571685202222877,True
BMP4,-0.9863241,0.000611,0.02681111020408163,1.571685202222877,True
CSDA,0.6444639,0.000611,0.02681111020408163,1.571685202222877,True
ANKRD24,-0.6710995,0.000612,0.02681111020408163,1.571685202222877,True
LOC100499467,-0.5160367,0.000612,0.02681111020408163,1.571685202222877,True
STAC2,0.6929892,0.000612,0.02681111020408163,1.571685202222877,True
AIMP1,0.4655553,0.000614,0.02681111020408163,1.571685202222877,True
CPS1,0.5969609,0.000614,0.02681111020408163,1.571685202222877,True
RYR2,-0.5685178,0.000616,0.02681111020408163,1.571685202222877,True
PALM3,0.8460386,0.000616,0.02681111020408163,1.571685202222877,True
XLOC_l2_008008,0.4649429,0.000617,0.02681111020408163,1.571685202222877,True
SNAR-B2,-0.8515892,0.000618,0.02681111020408163,1.571685202222877,True
HMHA1,0.7797053,0.000621,0.026886391038696538,1.5704674892295674,True
PLXNB1,-0.8188059,0.000624,0.02689265060240964,1.570366390589315,True
LOC100130027,-0.6147657,0.000625,0.02689265060240964,1.570366390589315,True
C9orf46,0.5919378,0.000627,0.02689265060240964,1.570366390589315,True
SLC25A18,-1.1187139,0.000627,0.02689265060240964,1.570366390589315,True
TSNAXIP1,-0.6608017,0.000628,0.02689265060240964,1.570366390589315,True
TPM2,0.6358735,0.000629,0.02689265060240964,1.570366390589315,True
ZNF259,0.4645608,0.00063,0.02689265060240964,1.570366390589315,True
TUBA3C,-0.4563819,0.000633,0.026932446215139443,1.5697241987797845,True
FAM193B,-0.5753493,0.000635,0.026932446215139443,1.5697241987797845,True
ALDH8A1,-0.6937199,0.000636,0.026932446215139443,1.5697241987797845,True
C6orf112,0.5900579,0.000636,0.026932446215139443,1.5697241987797845,True
GATAD2A,0.4828439,0.000638,0.026963427435387675,1.5692249036179442,True
EDC3,-0.5138315,0.000641,0.027036464285714285,1.568050104209887,True
ANTXR1,-0.601801,0.000643,0.027051847058823526,1.5678030765807462,True
IER3,-0.5490839,0.000645,0.027051847058823526,1.5678030765807462,True
LYPD3,-0.6349687,0.000647,0.027051847058823526,1.5678030765807462,True
ZNFX1-AS1,0.5816906,0.000647,0.027051847058823526,1.5678030765807462,True
MFSD4,-0.5828702,0.000648,0.027051847058823526,1.5678030765807462,True
CUX2,-0.5724126,0.000649,0.027051847058823526,1.5678030765807462,True
CELF4,-0.685418,0.000651,0.027082109589041094,1.5673175088497,True
SNAR-F,-0.9729775,0.000653,0.027089474708171205,1.5671994162866718,True
LOH12CR1,0.5377861,0.000654,0.027089474708171205,1.5671994162866718,True
CRYBB2,-0.4950928,0.000655,0.027089474708171205,1.5671994162866718,True
KLK1,0.8701403,0.000658,0.027160706796116502,1.5660589327104146,True
PDRG1,-0.585883,0.000663,0.027314058139534882,1.5636137705056175,True
SSSCA1,0.4495576,0.000665,0.027343462282398454,1.563146495074017,True
LOC100507372,-0.4632893,0.000668,0.027413791505791502,1.5620308945528665,True
CACNA2D2,-0.4871975,0.000671,0.027483849710982663,1.560922434962645,True
NOTCH2,0.5957824,0.000674,0.02749368,1.5607671264086342,True
ST8SIA3,-0.7872338,0.000674,0.02749368,1.5607671264086342,True
CCDC167,0.459649,0.000677,0.02749368,1.5607671264086342,True
FZR1,-0.5361115,0.000677,0.02749368,1.5607671264086342,True
C20orf195,0.4507932,0.000679,0.02749368,1.5607671264086342,True
INA,-0.4795292,0.000679,0.02749368,1.5607671264086342,True
TNFRSF10D,0.6831157,0.000685,0.027619295454545452,1.5587874041102396,True
CHD3,-0.4440017,0.000686,0.027619295454545452,1.5587874041102396,True
LAMB2P1,-0.523487,0.000686,0.027619295454545452,1.5587874041102396,True
DHX29,-0.506235,0.000696,0.02796893761814745,1.5533240297078028,True
RHOQ,0.5964282,0.000701,0.028116713207547172,1.5510354489173095,True
ZMIZ2,0.4711411,0.000703,0.028143830508474573,1.5506167933448243,True
SUGP1,-0.5716371,0.00071,0.028317410881801126,1.547946457590676,True
B9D2,-0.6027349,0.00071,0.028317410881801126,1.547946457590676,True
ZNF552,-0.792712,0.000717,0.02843551660516605,1.5461388772505724,True
EMP2,0.8383486,0.000717,0.02843551660516605,1.5461388772505724,True
CPT1C,-0.4788739,0.000718,0.02843551660516605,1.5461388772505724,True
C16orf93,-0.7347975,0.000722,0.02843551660516605,1.5461388772505724,True
CDK16,-0.5062787,0.000723,0.02843551660516605,1.5461388772505724,True
ZGLP1,-0.5200252,0.000724,0.02843551660516605,1.5461388772505724,True
ITIH1,0.8290353,0.000725,0.02843551660516605,1.5461388772505724,True
BRF2,-0.4800645,0.000725,0.02843551660516605,1.5461388772505724,True
KYNU,-0.4476656,0.000725,0.02843551660516605,1.5461388772505724,True
GALR1,-0.6560557,0.000733,0.02863399644128114,1.5431180333521675,True
C10orf140,-0.573821,0.000736,0.02863399644128114,1.5431180333521675,True
XLOC_006817,-0.7179309,0.000738,0.02863399644128114,1.5431180333521675,True
C1orf204,0.9115173,0.000738,0.02863399644128114,1.5431180333521675,True
DDX56,-0.4963997,0.000739,0.02863399644128114,1.5431180333521675,True
KCNA6,-0.4569083,0.00074,0.02863399644128114,1.5431180333521675,True
EIF4B,0.4398588,0.000742,0.02863399644128114,1.5431180333521675,True
TMIE,-0.7166873,0.000743,0.02863399644128114,1.5431180333521675,True
TUBB,-0.4799892,0.000745,0.02863399644128114,1.5431180333521675,True
ARSG,0.6676262,0.000746,0.02863399644128114,1.5431180333521675,True
KIF17,0.4530355,0.000749,0.02863399644128114,1.5431180333521675,True
TDRKH,0.5010574,0.00075,0.02863399644128114,1.5431180333521675,True
ZNF428,-0.5206683,0.00075,0.02863399644128114,1.5431180333521675,True
FBXL14,0.7563388,0.000751,0.02863399644128114,1.5431180333521675,True
GMPR,0.5388521,0.000751,0.02863399644128114,1.5431180333521675,True
SETD4,-0.4984611,0.000753,0.02863399644128114,1.5431180333521675,True
DNAJC3-AS1,0.624543,0.000755,0.02863399644128114,1.5431180333521675,True
KANSL2,-0.4484393,0.000755,0.02863399644128114,1.5431180333521675,True
GAL,0.9450299,0.000756,0.02863399644128114,1.5431180333521675,True
PMF1-BGLAP,0.5715383,0.000757,0.02863399644128114,1.5431180333521675,True
ABCA1,-0.6192866,0.000762,0.028705785211267605,1.542030569045217,True
FAM83H,-0.5833219,0.000762,0.028705785211267605,1.542030569045217,True
PNMA1,-0.4379327,0.000765,0.028705785211267605,1.542030569045217,True
AEBP1,0.4961988,0.000765,0.028705785211267605,1.542030569045217,True
SLC10A4,-0.5622366,0.000766,0.028705785211267605,1.542030569045217,True
TIGD3,-0.5407771,0.000767,0.028705785211267605,1.542030569045217,True
SMARCA5-AS1,-0.6416378,0.00077,0.028767416520210896,1.5410991385057684,True
LOC401397,0.5024505,0.000775,0.028903421052631578,1.5390507504493602,True
CTXN3,-0.8123985,0.000777,0.02892726094570928,1.538692686728113,True
TMEM56,-0.5593317,0.000779,0.028951017482517483,1.538336168403639,True
MGC16703,-0.6353097,0.000788,0.029220491289198604,1.5343124864717324,True
PIM2,-0.7086846,0.000789,0.029220491289198604,1.5343124864717324,True
FOXN3,0.4843325,0.0008,0.029576347826086955,1.5290554549808661,True
AQP7P3,0.4727611,0.000802,0.029584357019064124,1.5289378651602297,True
ARHGAP22,-0.4323275,0.000803,0.029584357019064124,1.5289378651602297,True
CLEC4GP1,0.47575,0.00081,0.029739359589041097,1.526668387863163,True
CXCR4,0.585611,0.000811,0.029739359589041097,1.526668387863163,True
MZF1,-0.4495653,0.000812,0.029739359589041097,1.526668387863163,True
RAB27B,-0.4645072,0.000816,0.029739359589041097,1.526668387863163,True
VGF,0.572253,0.000816,0.029739359589041097,1.526668387863163,True
TBC1D16,0.5260279,0.000816,0.029739359589041097,1.526668387863163,True
OPN5,-0.4627518,0.000817,0.029739359589041097,1.526668387863163,True
LOC100507619,0.4935289,0.000821,0.029833876923076923,1.5252903062459189,True
USP51,-0.6790208,0.000825,0.029913301533219763,1.5241356512104114,True
NXF1,-0.4413135,0.000826,0.029913301533219763,1.5241356512104114,True
MINA,0.5301232,0.000828,0.02992000339558574,1.5240383615200073,True
CBLN2,-0.6257802,0.000829,0.02992000339558574,1.5240383615200073,True
FOXJ1,-0.802181,0.000837,0.030157535593220337,1.5206041509320634,True
ZGPAT,-0.4868079,0.000844,0.0303429222972973,1.5179425950564065,True
WDR81,-0.5129744,0.000845,0.0303429222972973,1.5179425950564065,True
NHLH1,0.6480436,0.00085,0.030419696969696968,1.51684511655008,True
AQP11,0.44217,0.00085,0.030419696969696968,1.51684511655008,True
SELM,0.6255521,0.000852,0.0304400268907563,1.5165549682450286,True
ZNF581,0.5669222,0.00086,0.030479185430463577,1.5159966438869643,True
PLP1,0.753258,0.00086,0.030479185430463577,1.5159966438869643,True
ZNF668,-0.4636532,0.00086,0.030479185430463577,1.5159966438869643,True
CAPN2,0.4425215,0.00086,0.030479185430463577,1.5159966438869643,True
DGCR14,-0.4760402,0.000862,0.030479185430463577,1.5159966438869643,True
ATP6AP1L,0.5586085,0.000864,0.030479185430463577,1.5159966438869643,True
TIMELESS,0.5342328,0.000864,0.030479185430463577,1.5159966438869643,True
CDH3,0.755089,0.000866,0.030479185430463577,1.5159966438869643,True
CXADR,-0.6264827,0.000866,0.030479185430463577,1.5159966438869643,True
HIST2H2BE,-0.6877663,0.000872,0.030487082926829265,1.5158841279267763,True
SCML4,-1.0360234,0.000872,0.030487082926829265,1.5158841279267763,True
SLC39A11,0.4255335,0.000872,0.030487082926829265,1.5158841279267763,True
DDX26B,-0.4329836,0.000874,0.030487082926829265,1.5158841279267763,True
EFCAB4A,0.5198976,0.000877,0.030487082926829265,1.5158841279267763,True
TUBB4A,-0.5823558,0.000877,0.030487082926829265,1.5158841279267763,True
FSTL5,-0.5524424,0.000878,0.030487082926829265,1.5158841279267763,True
BTG3,0.5633555,0.00088,0.030487082926829265,1.5158841279267763,True
NPY5R,-0.5289638,0.00088,0.030487082926829265,1.5158841279267763,True
RPL27A,-0.9768183,0.000881,0.030487082926829265,1.5158841279267763,True
LOC645431,-0.6623304,0.000882,0.030487082926829265,1.5158841279267763,True
PPP2R5C,0.4537373,0.000891,0.030683067961165048,1.5131012179958718,True
LOC440104,-0.4231621,0.000892,0.030683067961165048,1.5131012179958718,True
IPPK,-0.469961,0.000892,0.030683067961165048,1.5131012179958718,True
RAC2,0.4689214,0.000898,0.030762778846153846,1.5119744366520973,True
LOC100132815,-0.536584,0.000898,0.030762778846153846,1.5119744366520973,True
SEMA3B,0.580562,0.0009,0.030762778846153846,1.5119744366520973,True
LGALSL,-0.5688067,0.000901,0.030762778846153846,1.5119744366520973,True
CXorf57,0.8597501,0.000902,0.030762778846153846,1.5119744366520973,True
PLK3,0.4354927,0.000903,0.030762778846153846,1.5119744366520973,True
WFDC1,0.5143607,0.000905,0.030781583999999997,1.511709035422051,True
RBM23,-0.4441322,0.000908,0.030803789808917195,1.5113958486992818,True
PITHD1,-0.560276,0.00091,0.030803789808917195,1.5113958486992818,True
PER3,0.5790978,0.00091,0.030803789808917195,1.5113958486992818,True
SGK1,-0.7234483,0.000918,0.03102518918918919,1.5082855615272055,True
ZNF837,-0.531406,0.000927,0.031263746434231375,1.5049589803084515,True
HBP1,-0.4980229,0.000928,0.031263746434231375,1.5049589803084515,True
MURC,-0.5032511,0.000936,0.03145384326018809,1.5023262817062726,True
PRMT8,-0.7473394,0.000939,0.03145384326018809,1.5023262817062726,True
NDUFAF3,0.5011841,0.000941,0.03145384326018809,1.5023262817062726,True
FCGRT,0.4598684,0.000942,0.03145384326018809,1.5023262817062726,True
LOC100508384,-0.5596357,0.000943,0.03145384326018809,1.5023262817062726,True
CAST,0.5309115,0.000944,0.03145384326018809,1.5023262817062726,True
ZNRF1,-0.4704994,0.000944,0.03145384326018809,1.5023262817062726,True
