GENE_SYMBOL,logFC,P.Value,FDR
MRPL30,0.09792333333333332,0.8283619285368083,1.0
CFD,-0.324,0.28298002,1.0
PRPF4B,0.0006666666666666626,0.42951063301500014,1.0
POLE2,-0.139,0.28315288,1.0
C7orf72,0.6285000000000001,0.30915019050111914,1.0
TANC2,0.231,0.28317514,1.0
LOC731424,-0.314,0.28320354,1.0
AGBL4,0.195825,0.5240790181333029,1.0
KIAA1199,0.1295,0.33762666822458404,1.0
ELMOD3,0.109625,0.910633187668173,1.0
KIAA0355,-0.0998,0.28338373,1.0
C4orf26,0.685,0.28343159,1.0
LOC285627,-0.882,0.28349469,1.0
C3orf18,-0.0812,0.28350261,1.0
MIS18BP1,-0.155,0.28359481,1.0
RIN3,0.179,0.28359523,1.0
BCL2A1,-0.108,0.5559837690109882,1.0
TGM4,-0.127,0.28376689,1.0
LAMB2P1,-0.258,0.28378339,1.0
SGCD,-0.15676666666666667,0.5602933278383231,1.0
PPP4R1L,-0.09340000000000001,0.48404205855245774,1.0
TEX21P,-0.216,0.28385011,1.0
THAP8,0.0813,0.2838558,1.0
MATR3,0.0782,0.28386648,1.0
ZNF436,0.22875,0.6111016035722653,1.0
NT5C1A,0.556,0.28387797,1.0
MSLNL,1.91,0.28400515,1.0
LOC388553,-0.214,0.28400637,1.0
PATE2,0.768,0.28405113,1.0
FECH,0.10200000000000001,0.3521530338172588,1.0
PTRH1,-0.0929,0.28408744,1.0
CLK3,-0.477,0.28418904,1.0
CARM1,0.166,0.28424042,1.0
BBS7,-0.107,0.28426204,1.0
CHRM4,-0.63,0.28431238,1.0
CASC3,0.0712,0.28432426,1.0
H6PD,-0.164,0.2843369,1.0
LOC401557,-0.47850000000000004,0.5865678096172147,1.0
MIER3,0.036595,0.6526302114672329,1.0
KIAA1161,-0.111015,0.6370067824544019,1.0
BEND7,0.14650000000000002,0.3317448911246496,1.0
MFN1,-0.0686,0.28468227,1.0
CBY3,0.141,0.28469384,1.0
XLOC_013282,0.00945,0.8164946784130775,1.0
C4orf43,-0.218,0.28476056,1.0
LOC158863,-0.291,0.28478267,1.0
MLL4,0.13765,0.47869859954953276,1.0
JRK,0.268,0.28485138,1.0
THPO,0.0704,0.5723505089255836,1.0
TDRD12,-0.14,0.28492765,1.0
CTXN1,0.142,0.28518395,1.0
PSG11,0.267,0.28519147,1.0
SEPT7L,-0.344,0.28521695,1.0
C19orf79,-0.135,0.28522122,1.0
CYP4Z1,-0.3355,0.6094900568944812,1.0
C12orf26,-0.167,0.28522797,1.0
TBC1D5,0.134,0.2852572,1.0
LOC400968,0.28,0.28526534,1.0
TMTC1,-0.07906666666666667,0.6423585223899855,1.0
RRP7B,0.0819,0.28531614,1.0
LGALS7,-0.144,0.28532137,1.0
LOC541472,0.332,0.28543437,1.0
FNBP1L,-0.102,0.28545447,1.0
RSPO2,0.297,0.28547196,1.0
S100PBP,0.08499999999999999,0.4821672193090474,1.0
LRRC28,-0.0983,0.5413411730657853,1.0
CCDC64B,-0.158,0.28566208,1.0
SH3BP2,0.1315,0.5162895325263333,1.0
RIMS1,-0.21749999999999997,0.30471434604398157,1.0
C10orf92,-0.17566666666666667,0.4654471433504659,1.0
LMBRD1,-0.125,0.28576227,1.0
KIAA0509,0.102,0.28584964,1.0
OSBP2,0.5135000000000001,0.40827278734716677,1.0
AACS,0.0901,0.5788808731231767,1.0
SMCR7L,-0.013899999999999997,0.6266927817792369,1.0
RPL24,-0.0717,0.34514667847308744,1.0
BMP10,0.437,0.28627657,1.0
MND1,-0.341,0.28627939,1.0
TECR,0.0832,0.28637285,1.0
DPY19L1,-0.21835000000000002,0.6137417418287006,1.0
TERF1,-0.21135,0.7079607007841364,1.0
TRIM6,-0.789,0.3534477776173327,1.0
C2orf78,-0.186,0.28646831,1.0
LOH12CR2,-0.1745,0.3868041699138399,1.0
OR6V1,-0.135,0.28648067,1.0
STXBP2,0.107,0.28648237,1.0
F11R,0.08315,0.4824757616093621,1.0
FANCI,0.104,0.28652048,1.0
NDEL1,-0.017,0.5032014510488013,1.0
SEC23A,-0.0692,0.28668339,1.0
MANBAL,0.13,0.48118702493873766,1.0
C15orf60,-0.252,0.28673154,1.0
ZNF702P,-0.462,0.28678538,1.0
EMR3,0.287,0.28685669,1.0
TPI1,0.154,0.28686762,1.0
KLK13,-0.07600000000000001,0.3391619968894152,1.0
STARD4,-0.112,0.28699375,1.0
FUT9,0.385,0.355278011210603,1.0
FLJ20444,0.696,0.28707839,1.0
TUFM,0.0959,0.28715975,1.0
CD8A,-0.016649999999999998,0.5240971842418046,1.0
PODN,-0.214,0.28733524,1.0
PNO1,0.073,0.28737457,1.0
RFPL1,-0.625,0.28737655,1.0
C21orf56,0.292,0.28738918,1.0
CHDH,-0.05,0.5496240659811242,1.0
LOC254312,0.522,0.2875708,1.0
CDKL4,0.3155,0.6035648708019479,1.0
LOC100130256,0.59,0.2875882,1.0
NMT2,-0.0475,0.6018670310610701,1.0
MED8,-0.11915,0.3047474647244958,1.0
TLK2,-0.10479900000000002,0.7470640970271851,1.0
KCTD14,0.138,0.28775799,1.0
OR5J2,-0.2,0.2877869,1.0
ZBTB17,0.0755,0.28778874,1.0
LOC728208,0.21585,0.6151351357929822,1.0
FIG4,0.028066666666666667,0.7277233726895236,1.0
ZSCAN5D,0.22690000000000002,0.5403601166128035,1.0
IGSF3,-0.00435,0.4499197539171069,1.0
OR6B2,0.452,0.28803874,1.0
ADD2,0.06576666666666668,0.7613856915278758,1.0
RINT1,-0.13,0.2881781,1.0
STMN3,-0.148,0.28821726,1.0
NOMO1,-0.0761,0.48097548861261963,1.0
FLJ34747,0.158,0.28822344,1.0
PRKCB,-0.022099999999999995,0.5779140219389454,1.0
ACADSB,-0.06485,0.5912778647626995,1.0
LOC100128333,-0.425,0.28836174,1.0
SMG1,-0.0006038833333333367,0.9706698234563638,1.0
LCT,-0.513,0.28842437,1.0
CLEC4C,-0.36,0.28848557,1.0
RPRD1A,-0.10350000000000001,0.5527056756326922,1.0
ZNF586,0.174,0.28852899,1.0
SPOCD1,0.469,0.28857035,1.0
ACAN,0.38665000000000005,0.4853114943908077,1.0
NSMCE2,0.0798,0.28863037,1.0
TRIM17,-0.11305,0.3804248460563271,1.0
NKAIN3,0.5045,0.341879224899066,1.0
SNX29,0.033979999999999996,0.7368048579253751,1.0
SYNGR1,-0.03105,0.7742994736468223,1.0
BCMO1,0.269,0.28888113,1.0
GNLY,0.30415000000000003,0.42903812325571056,1.0
ADAM8,-0.13,0.28889475,1.0
UBE2V1,0.09815,0.5178857807889337,1.0
TTTY7,1.0,0.28896416,1.0
FLJ32255,-0.27,0.28896852,1.0
FBXO47,-0.264,0.28904279,1.0
ARHGEF38,0.21797,0.638079836769462,1.0
NDC80,0.175,0.28920552,1.0
HMGB4,-0.168,0.28921405,1.0
LRRC42,-0.013699999999999997,0.4871901245126419,1.0
PROSER1,0.09509999999999999,0.531609994905414,1.0
FAM190A,-0.08273666666666668,0.7644527082097075,1.0
CDK8,0.07025,0.6112232202000389,1.0
IQSEC1,0.0696,0.28942558,1.0
GEMIN8,-0.0709,0.28942736,1.0
ANKRD5,-0.07125000000000001,0.479001194825026,1.0
SH2D1A,0.08489999999999999,0.794131602820567,1.0
NOXA1,-0.066,0.28946782,1.0
C22orf26,-0.542,0.28947999,1.0
COL2A1,0.164,0.28949264,1.0
TNFRSF19,0.22749999999999998,0.43478126208560386,1.0
XLOC_005495,0.81,0.28955878,1.0
LUC7L2,-0.0715,0.28973785,1.0
IL1RL2,0.208,0.28974425,1.0
LRRTM2,-0.462945,0.6438436160759535,1.0
USH2A,-0.23145,0.32246168949648296,1.0
TCF7L2,0.02145,0.6684279665237828,1.0
TPM2,0.14700000000000002,0.36218644252167,1.0
UTP18,0.0793,0.28982271,1.0
PTPRH,0.111,0.28984988,1.0
HTR2B,0.258,0.28985606,1.0
LY86-AS1,0.219,0.28989837,1.0
PAOX,-0.04476666666666667,0.7440961641662591,1.0
VSTM2L,-0.194,0.28991236,1.0
LOC400550,0.303,0.29004604,1.0
OR8H2,-0.569,0.29007018,1.0
FLJ35776,-0.0953,0.29008257,1.0
IGBP1,-0.006400000000000002,0.7140452249238398,1.0
CTAGE10P,-0.0625,0.42339399653641074,1.0
ENO2,0.323,0.2902829,1.0
BCAT1,0.13575,0.63540658125842,1.0
DCAF10,0.0539,0.5316569548320607,1.0
MGST2,-0.0844,0.29033245,1.0
LOC646214,-0.398,0.29035067,1.0
FLJ30901,0.153,0.29040975,1.0
LOC388276,-0.526,0.29049463,1.0
ZC3H8,0.137,0.29050762,1.0
DNA2,0.0794,0.29051462,1.0
ST8SIA6,0.339445,0.610473551190929,1.0
NXNL2,0.269235,0.5987857889888819,1.0
DHX29,0.101,0.29054736,1.0
ATP13A3,-0.0012000000000000066,0.34127983212487667,1.0
MAGEA9,-0.179,0.29055338,1.0
STMN2,-0.344,0.29056437,1.0
NKIRAS2,0.10395000000000001,0.398981581726833,1.0
ADCK3,0.11235,0.5077114306926416,1.0
HAPLN4,0.157,0.29064748,1.0
ARMS2,0.325,0.29065318,1.0
CDH8,0.202,0.29066155,1.0
FYCO1,0.09,0.29069159,1.0
TEX12,0.199,0.29073257,1.0
FAM174A,-0.173,0.2907681,1.0
SPNS1,0.196,0.29079837,1.0
CCDC11,-0.298,0.29081866,1.0
PRB3,0.10364999999999999,0.61650041648121,1.0
E2F3,0.05605,0.5991943129061654,1.0
SPINT4,2.13,0.29101621,1.0
ARHGAP42,0.057133333333333335,0.6413152412138496,1.0
FBXW12,-0.089,0.5870139471039483,1.0
MAF1,0.166,0.29112472,1.0
AK3,-0.119,0.3275148498311355,1.0
STXBP6,0.029849999999999998,0.5319524596356487,1.0
NET1,-0.123,0.35290329875152354,1.0
PPY2,0.661,0.29114612,1.0
TAF4B,0.10745,0.6118320162896851,1.0
MRPS18B,0.02815,0.503185208825653,1.0
DAB1,-0.21894999999999998,0.5962999581596968,1.0
HOXA3,-0.337,0.29121701,1.0
HSPB11,-0.039466666666666664,0.4385410774831401,1.0
SLC24A2,-0.2213,0.5449421117098686,1.0
KRTAP5-10,-0.17662499999999998,0.643895327965188,1.0
NBN,0.086,0.29135227,1.0
LAMTOR2,-0.179,0.29142273,1.0
CYB5RL,-0.281,0.46237592551759255,1.0
COL10A1,0.289,0.29169452,1.0
PHIP,0.0879,0.3113168679366985,1.0
ARHGAP5,-0.17066925,0.7436793987607098,1.0
ZNF833P,-0.179,0.29174236,1.0
ZNF367,-0.2265,0.4632128247464439,1.0
XLOC_010593,0.1525,0.3374417605497741,1.0
EVX2,0.268,0.29194066,1.0
C3orf15,0.14600000000000002,0.3209098699515991,1.0
BZW1,0.04116666666666666,0.33602102053510163,1.0
BBIP1,-0.06620000000000001,0.588699733164353,1.0
TREX1,-0.137,0.29203782,1.0
TRIT1,0.065,0.29209281,1.0
TP53BP2,-0.108,0.29210995,1.0
SLC10A6,0.433,0.29212551,1.0
XLOC_005939,0.352,0.29215835,1.0
SLC15A5,-0.176,0.29226807,1.0
FAM32A,0.0687,0.2922758,1.0
LOC340239,-0.483,0.29230358,1.0
MAPKBP1,0.0688,0.29232411,1.0
IL25,0.333,0.29239678,1.0
VSIG4,-0.561,0.29241861,1.0
ATP6V0E1,0.107,0.29242153,1.0
LOC100129292,-0.443,0.29247906,1.0
HS3ST6,-0.363,0.29248424,1.0
ORF1,-1.65,0.29250013,1.0
C15orf37,-1.17,0.29252102,1.0
DEFA4,-0.487,0.29258884,1.0
AVPI1,-0.056900000000000006,0.4447425652062321,1.0
TAF1D,-0.0858,0.29263879,1.0
LOC400965,-0.571,0.29264653,1.0
EFR3B,0.13174999999999998,0.9249269004678093,1.0
SH3YL1,0.162,0.3698859663341767,1.0
JAKMIP1,-0.461,0.29273522,1.0
NPB,0.11705000000000002,0.5319079946097496,1.0
TAS1R1,-0.21,0.29280553,1.0
PWRN1,0.281,0.2928178,1.0
SLC4A7,0.136,0.29287038,1.0
RNF34,0.0808,0.2929013,1.0
PRDM2,-0.01688,0.9167223165197852,1.0
XYLB,-0.0822,0.29291996,1.0
COPS6,0.0745,0.29296871,1.0
LINC00277,-0.048000000000000015,0.3121767334856378,1.0
MYBL1,-0.057749999999999996,0.5239206785267444,1.0
C17orf78,-0.405,0.29309038,1.0
SCUBE1,0.01575,0.6141051295907408,1.0
NOL3,-0.0674,0.29313551,1.0
NBPF6,-0.0597,0.83205325213643,1.0
ELAVL3,0.0735,0.29316758,1.0
ABHD11-AS1,0.117,0.29318479,1.0
CUX1,0.11023333333333334,0.538520837868262,1.0
PRDM8,-0.417,0.37147386652573394,1.0
ZNF358,0.785,0.29327578,1.0
CD52,-0.331,0.29328965,1.0
TAS2R20,1.62,0.29338198,1.0
GGCX,-0.082,0.29349655,1.0
GIMAP2,0.129,0.29353597,1.0
HUS1B,-0.171,0.29357913,1.0
ROPN1,-0.261,0.29359571,1.0
SNX30,0.0103,0.5821457991903289,1.0
GMPPB,-0.163,0.29367035,1.0
PARVG,0.29200000000000004,0.4035767050687667,1.0
LYG1,-0.218,0.2938435,1.0
C1orf61,-0.028499999999999998,0.4061653556955718,1.0
PPP1R21,0.0391,0.8012033108030591,1.0
S1PR1,0.105,0.29396741,1.0
CNOT1,0.138,0.29397009,1.0
C10orf113,-0.188,0.29397804,1.0
SFXN3,-0.0878,0.29403855,1.0
GPM6B,0.311,0.5526389762006495,1.0
TCL1B,-0.432,0.29405975,1.0
ATP11C,-0.07625,0.57581638318251,1.0
SNRPN,0.118,0.29410041,1.0
GRM3,0.278,0.29412524,1.0
LOC100133957,0.317,0.29414213,1.0
PPT1,0.054634999999999996,0.6321731652169702,1.0
KRTAP20-2,-0.0925,0.29416043,1.0
PBLD,-0.05407,0.6167934753061421,1.0
SBK2,-0.21,0.29421291,1.0
C11orf16,1.34,0.29423538,1.0
OTOG,-0.045,0.7303303186726627,1.0
PIGQ,0.12033333333333333,0.7126312501554537,1.0
PDHA1,-0.07880000000000001,0.536196274865079,1.0
ARL3,-0.165,0.29439504,1.0
WDR27,0.243,0.29443912,1.0
PCGF2,0.2,0.2944576,1.0
XLOC_009582,0.152,0.3806197218086427,1.0
DHX58,-0.163,0.29460867,1.0
ARIH1,0.063315,0.639375959583528,1.0
ZNF556,-0.243,0.29468296,1.0
FSIP1,-0.63,0.29468819,1.0
CSPG4P1Y,0.272,0.29472041,1.0
EMILIN2,-0.239,0.29472714,1.0
BRD8,0.48415,0.4527779774093399,1.0
COL9A1,0.007499999999999993,0.3857961764900623,1.0
PIWIL1,-0.321,0.29495055,1.0
GABARAP,0.0592,0.29496889,1.0
ZNF93,-0.869,0.29497775,1.0
C10orf82,0.516,0.29501114,1.0
GPR88,-0.38160000000000005,0.6124504399700661,1.0
PF4V1,-0.452,0.29504265,1.0
TNFRSF21,-0.0926,0.29505644,1.0
MDFI,-0.258,0.29506391,1.0
C15orf43,1.65,0.29507771,1.0
LIPJ,-0.731,0.2950801,1.0
LOXHD1,0.1225,0.553996439518835,1.0
CGA,-0.343,0.29516449,1.0
GBP7,-0.297,0.29517664,1.0
GAD2,-0.18115000000000003,0.6554064036614689,1.0
IPO8,-0.204,0.29520978,1.0
LYPLA1,-0.018899999999999997,0.5345704156420146,1.0
HDGF,0.06104999999999999,0.586065573559468,1.0
HEPN1,0.5285,0.5115705417518803,1.0
BPIFA3,0.48335,0.33209407462405705,1.0
C21orf90,0.139,0.29536644,1.0
BOK,-0.0709,0.2953817,1.0
UBAP1,0.169,0.2953846,1.0
MAF,0.141,0.29543549,1.0
LOC339666,-0.459,0.29549377,1.0
CRYZL1,0.10793333333333333,0.6789309671675168,1.0
HOXB9,-0.136,0.29556023,1.0
CD274,0.26380000000000003,0.6404082227952013,1.0
RBX1,-0.074,0.29574402,1.0
POLR2J,0.0389,0.6088467604445114,1.0
XLOC_002049,0.2475,0.4678258532344265,1.0
TPM3,-0.04571666666666666,0.8826825833953578,1.0
MXRA7,0.102275,0.6933149980723001,1.0
DISC2,-0.498,0.29590374,1.0
ZBTB3,-0.06425,0.6122786326790365,1.0
MMACHC,-0.09065,0.5625595414443364,1.0
EHMT2,0.185,0.29598526,1.0
NSA2,-0.09675,0.6043729255100326,1.0
IMPG1,-0.08549999999999999,0.49093903363895064,1.0
DNAH11,0.0972,0.29601841,1.0
LOC285375,0.512,0.2960374,1.0
LOC100507362,-0.234,0.29608888,1.0
ZSCAN16,0.348,0.29609226,1.0
CALCR,0.33599999999999997,0.6117762320467084,1.0
SLIRP,-0.0674,0.29610052,1.0
FLYWCH2,-0.14,0.29610864,1.0
LOC728175,-0.251,0.29612139,1.0
SYT10,0.186,0.29621992,1.0
LOC728613,-0.144,0.29622089,1.0
ALDOAP2,-0.138,0.29628232,1.0
ZNF677,0.3015,0.3530899068360137,1.0
SLC44A3,-0.186,0.29632956,1.0
AMBP,0.0985,0.29638278,1.0
DAK,-0.09809999999999999,0.5660880328255952,1.0
SOSTDC1,0.329,0.2964485,1.0
WDR44,-0.055895,0.6519567985313984,1.0
NKX2-2,-0.329,0.29657111,1.0
SH2D7,0.0735,0.2966379,1.0
DGKE,0.451,0.29667654,1.0
PQLC1,-0.10151,0.7221579819821011,1.0
BMPR1A,0.1012,0.5632735895187668,1.0
GKN1,0.364,0.2967164,1.0
FTSJD2,0.1187,0.510500979205389,1.0
PDZD11,0.057595,0.6304249108961728,1.0
HOXA1,0.267,0.29684364,1.0
STAG3,-0.015966666666666667,0.8087052215300428,1.0
CRYM,-0.103,0.29690366,1.0
OBFC2A,0.1054,0.42829585385433555,1.0
FAM178A,-0.11697999999999999,0.7605358870874185,1.0
EFTUD2,0.0738,0.29698002,1.0
RYR2,0.14395000000000002,0.5879648259841647,1.0
MYO6,-0.0829,0.29701726,1.0
HSF1,0.057633333333333335,0.7533144809924325,1.0
PTGIS,0.0868,0.29702078,1.0
TAF6L,0.075,0.29704773,1.0
C20orf202,0.752,0.29705491,1.0
GPR161,0.4745,0.4874502006770288,1.0
C15orf27,0.504,0.29707575,1.0
BHLHE22,1.55,0.29713275,1.0
DSG3,0.335,0.29715237,1.0
CR2,0.11,0.5898112377036068,1.0
LOC100132336,0.0706,0.29717365,1.0
PER3,0.1795,0.5512488356493543,1.0
UPB1,-0.07794999999999999,0.47477373639898834,1.0
PRKCSH,0.0627,0.29721914,1.0
MAP2K1,0.116,0.2972326,1.0
CHAMP1,0.111,0.29727754,1.0
CCDC27,-0.344,0.29734764,1.0
SPICE1,-1.53,0.29736865,1.0
TRO,-0.317,0.4691543117677298,1.0
FAM92B,1.38,0.29742941,1.0
RTEL1,0.184,0.29747017,1.0
RBBP9,-0.09775,0.3872100201703783,1.0
PPP1R13L,0.0824,0.29760928,1.0
ZXDB,-0.115,0.29764951,1.0
C3orf45,0.143,0.29766016,1.0
KLHL38,0.284,0.29767469,1.0
STXBP5L,0.05443333333333334,0.788538833179075,1.0
CAPN14,1.1212,0.5859823399482061,1.0
TRIM25,0.0649,0.2977917,1.0
LOC729609,-0.143,0.29779872,1.0
ELANE,-0.625,0.29785317,1.0
PGR,-0.0625,0.4984804415854115,1.0
ACN9,-0.0993,0.29791248,1.0
DBI,-0.0907,0.2979318,1.0
XLOC_010669,-0.234,0.29795933,1.0
IFNA2,-0.431,0.29796055,1.0
COL17A1,-0.265,0.29796824,1.0
ANAPC16,-0.148,0.29797004,1.0
GLUD2,0.0608,0.29799272,1.0
LOC147804,-0.0899,0.29800165,1.0
GSTA4,0.0604,0.6147054555801135,1.0
KRT74,0.485,0.2980239,1.0
PPBPL2,0.357,0.29804352,1.0
OLFML2B,-0.1377,0.5129589639846823,1.0
ZNFX1,-0.03515,0.6994641923637834,1.0
NCLN,0.0989,0.29815753,1.0
RUVBL2,0.0904,0.29816606,1.0
ZNF136,0.118,0.29818233,1.0
SLC1A7,-0.07255,0.6031816759146575,1.0
GHRHR,-0.1835,0.6215972636961753,1.0
SYT13,-0.249,0.29828593,1.0
CLDN7,-0.104,0.29836969,1.0
LOC728671,0.321,0.29839145,1.0
SIRT3,0.0755,0.5386586638580751,1.0
SETD8,-0.08449999999999999,0.4767735829006535,1.0
FBXO41,0.249,0.29849659,1.0
TNNI3K,-0.166,0.29850827,1.0
SPRYD5,-0.282,0.29852634,1.0
PLCB4,0.09334999999999999,0.5578145036104678,1.0
UBA3,0.0755,0.29857534,1.0
SNORA65,0.732,0.2986254,1.0
KIAA0947,0.142,0.2987036,1.0
CYTH1,0.061766666666666664,0.6337974126453907,1.0
WIPI2,0.04495,0.6016983594952041,1.0
CAMKK1,0.186,0.5781304054365226,1.0
RPS2,0.056775,0.6039431583295032,1.0
FBXL21,-0.572,0.29915681,1.0
PNCK,0.147,0.29923368,1.0
CLPP,0.0666,0.29924583,1.0
SRG7,-0.815,0.2992636,1.0
LOC285768,0.191,0.29928346,1.0
LOC283112,-0.263,0.29931212,1.0
PRRT2,-0.245,0.29934136,1.0
NFKBIB,0.05645,0.49292274139058057,1.0
LOC100132800,0.207,0.29937898,1.0
ERVV-2,0.198,0.29945272,1.0
MRPL10,0.0901,0.2995022,1.0
SLC6A9,0.1645,0.4787318042847787,1.0
ZNF10,0.04525,0.48427581510033413,1.0
SIX1,0.121,0.29957323,1.0
MYH16,0.312,0.29959362,1.0
CD9,0.0723,0.29969639,1.0
OR4D2,0.229,0.29973871,1.0
EFCAB10,0.9055,0.5620458791381897,1.0
CSPG5,0.159,0.29974759,1.0
AP1S2,-0.0134975,0.8905301006079803,1.0
KRT84,0.201,0.29978588,1.0
DSC1,-0.113,0.29981465,1.0
GCC1,0.0832,0.29981567,1.0
LOC100129048,-0.459,0.29982137,1.0
BCL11A,-0.044835000000000014,0.7535482424798623,1.0
LOC440132,-0.248,0.29986219,1.0
CEP120,0.008099999999999996,0.42645317966862695,1.0
ZC3HAV1L,-0.044,0.5304953567666058,1.0
NDRG4,0.207,0.29993168,1.0
RC3H1,0.08315,0.37733174575849476,1.0
MTCH1,0.06605,0.37992787689230006,1.0
GOLGA6A,-0.5466666666666666,0.41584601353444445,1.0
ID2,-0.1076,0.608663992810545,1.0
OSCP1,-0.017933333333333336,0.7089691761488139,1.0
WDR55,-0.09421500000000001,0.6295612495605718,1.0
LOC100130348,-0.09995000000000001,0.6201014747101699,1.0
METTL12,0.0822,0.30019291,1.0
LOC645188,-0.782,0.30022423,1.0
TNIP3,-0.165,0.30023519,1.0
YWHAZ,-0.000449999999999999,0.3839588947732998,1.0
ABCC5,-0.08239666666666667,0.6522159632088214,1.0
OR7E47P,0.0905,0.30030631,1.0
IL12RB2,-0.339,0.3003182,1.0
OR5D18,0.40825,0.6378544814361333,1.0
RPS6KB2,0.068,0.30046592,1.0
CDC14B,-0.082,0.6254688692427939,1.0
PLSCR5,-0.118,0.30056391,1.0
FNDC7,0.35,0.30056819,1.0
PHOSPHO2-KLHL23,-0.646,0.30058213,1.0
LOC100134256,-0.426,0.3005967,1.0
DGCR5,-0.19,0.3006105,1.0
OR2C3,-0.13849999999999998,0.34623659444864213,1.0
FSHB,0.232,0.30066273,1.0
CYSLTR1,0.117,0.30072158,1.0
HES7,0.413,0.30073869,1.0
LOC402160,0.457,0.3007954,1.0
HAPLN1,0.301,0.30094452,1.0
ZNF273,-0.2172,0.6106062821834999,1.0
AKAP8,-0.116,0.30104322,1.0
LOC401022,-0.338,0.30108415,1.0
DGKB,0.018965999999999997,0.8517515338959039,1.0
CENPN,-0.08059999999999999,0.5160116138929323,1.0
TMIGD1,0.1201,0.555247391863327,1.0
FAM181B,0.502,0.30120303,1.0
ZFYVE28,-0.0175,0.5626087787160413,1.0
SLC35A4,-0.17335,0.6265984610403534,1.0
LOC284373,-0.137,0.30125705,1.0
LCOR,0.114,0.30129474,1.0
LOC494558,0.145,0.30134408,1.0
KIAA1045,0.359,0.30146444,1.0
RALGDS,-0.115,0.30147025,1.0
LZIC,-0.0692,0.6239745183394793,1.0
RBMS2,0.1,0.3014983,1.0
CHPT1,0.0869,0.30153506,1.0
SMAD7,0.126,0.30157143,1.0
GALNT13,-0.104935,0.6141156298222301,1.0
LYPD5,0.343,0.3015963,1.0
CALN1,-0.221,0.30160121,1.0
DMP1,-0.112,0.30162341,1.0
ARVP6125,-0.266,0.30167767,1.0
PRR3,0.0025000000000000022,0.41644271847349423,1.0
GCM2,0.66,0.30168179,1.0
KRTAP15-1,0.348,0.30169766,1.0
CETN2,-0.128,0.3017405,1.0
LST1,-0.4,0.30177307,1.0
GYPB,0.22940000000000002,0.39296510151635405,1.0
AKR1E2,0.657,0.30187234,1.0
RNF215,-0.426,0.30196698,1.0
TIE1,0.408,0.30198039,1.0
ZNF296,0.132,0.30201705,1.0
C16orf92,0.57,0.30203899,1.0
IRX1,0.651,0.30204368,1.0
XLOC_010725,0.134,0.30206186,1.0
CD28,-0.0435,0.5594295660500916,1.0
OR56A5,0.0702,0.30219529,1.0
ARMC5,0.15825,0.5345100852985863,1.0
PAX7,0.023499999999999993,0.5155011488469717,1.0
IMPG2,0.374,0.30231992,1.0
RAB22A,-0.104,0.30233,1.0
GM140,-1.41,0.30234483,1.0
C19orf29-AS1,0.29905,0.6260982714836202,1.0
TRPA1,-0.397,0.30238065,1.0
CRH,0.296,0.30238834,1.0
GRIP2,-0.14651333333333333,0.8415500436549264,1.0
PIGU,0.0748,0.30239919,1.0
SIGLEC16,-0.004799999999999999,0.4381365659167734,1.0
DOK7,-0.48705,0.60184840118496,1.0
GSTTP2,-0.336,0.3024403,1.0
KCNE4,0.508,0.30245442,1.0
PDE6B,0.227,0.30255558,1.0
ZNF561,-0.060300000000000006,0.5046554347098522,1.0
ACTRT1,-0.458,0.30262626,1.0
EIF2AK4,0.104,0.30275775,1.0
ACY1,0.116,0.30284054,1.0
TLR8,-0.171,0.3028516,1.0
BOP1,0.0988,0.30289939,1.0
STEAP2,-0.27443333333333336,0.7124499877389763,1.0
CDK6,-0.103,0.3029591,1.0
XLOC_002070,0.218,0.35501123259723555,1.0
COX6A1,-0.0639,0.30301668,1.0
XLOC_002319,-0.108,0.30321101,1.0
IFT46,0.0741,0.30324008,1.0
DNAH10,-0.37233333333333335,0.4950319825251768,1.0
KLHL32,0.2935,0.523468045072143,1.0
MRPS17,-0.1492,0.6417528084759694,1.0
LOC157381,-0.14715,0.6426613485102213,1.0
EPB41L4B,0.216965,0.6464145604757288,1.0
LEPROTL1,-0.04755,0.5742471240998397,1.0
ZNF229,0.484,0.30344558,1.0
LOC647589,0.595,0.30355096,1.0
CA7,0.349,0.30355885,1.0
OR10G3,0.602,0.30356808,1.0
TRIM62,-0.23500000000000001,0.6087551600890018,1.0
RFPL3,0.37,0.30364196,1.0
TCN1,0.293,0.30368466,1.0
OTOP1,0.02800000000000001,0.31727150056541087,1.0
RAB44,-0.15960000000000002,0.6429349621391947,1.0
HSH2D,0.22039999999999998,0.5954907131598595,1.0
HORMAD1,0.044,0.39551903852044845,1.0
TECTB,-0.452,0.30377027,1.0
CABIN1,-0.040600000000000004,0.34893284159316357,1.0
LOC283214,-0.158,0.30380957,1.0
SECTM1,-0.448,0.30382552,1.0
PRKCZ,-0.08065,0.5821714463072142,1.0
C5orf52,-1.55,0.30386182,1.0
SH2D3A,0.0922,0.30386376,1.0
IFNA14,-0.256,0.3038892,1.0
ULBP1,-0.2784,0.35660680152862134,1.0
TF,-0.227,0.30390141,1.0
KCNH5,-0.3705,0.4497366517649669,1.0
RNF216,-0.04243999999999999,0.7253808710220799,1.0
GRM5,-0.1835,0.5167446060825511,1.0
KIAA0146,-0.2271,0.5851618460454713,1.0
ZNF434,0.0695,0.30406579,1.0
KCNRG,-0.35,0.30408581,1.0
KCNK18,-1.15,0.30410366,1.0
GPR39,-0.0971,0.30418783,1.0
RAB33B,0.43,0.30423458,1.0
