GENE_SYMBOL,logFC,P.Value,FDR
TMEM43,0.13522133,0.234,0.9475962521294718
AADACL2,0.139277,0.234,0.9475962521294718
GHDC,0.18376633,0.234,0.9475962521294718
MICAL2,-0.304755,0.234,0.9475962521294718
SLC17A4,0.14405767,0.234,0.9475962521294718
FICD,0.17249067,0.234,0.9475962521294718
ANKRD13C,-0.13422767,0.234,0.9475962521294718
SHARPIN,0.12595933,0.234,0.9475962521294718
CCNG2,0.13520167,0.234,0.9475962521294718
GHR,-0.16474067,0.234,0.9475962521294718
DPP6,-0.156043,0.235,0.9475962521294718
TMEM125,-0.196327,0.235,0.9475962521294718
INTS1,0.18159933,0.235,0.9475962521294718
CNTNAP4,0.13989633,0.235,0.9475962521294718
RNU105B,-0.233364,0.235,0.9475962521294718
MAP1LC3B2,0.172276,0.235,0.9475962521294718
MAP1LC3B,0.15407516500000001,0.24548975967920736,0.952567919340055
AZU1,0.12525867,0.235,0.9475962521294718
SLC39A11,0.16086633,0.235,0.9475962521294718
MT1P3,-0.15098733,0.235,0.9475962521294718
NUTM1,-0.12432767,0.235,0.9475962521294718
CSRNP2,-0.184956,0.235,0.9475962521294718
CNDP1,0.14957867,0.235,0.9475962521294718
SIRT7,0.12586667,0.235,0.9475962521294718
OR8A1,-0.183487,0.235,0.9475962521294718
NSUN6,0.16147133,0.235,0.9475962521294718
APLNR,0.15156733,0.235,0.9475962521294718
TRIM59,-0.253082,0.235,0.9475962521294718
LBX1,-0.162428,0.235,0.9475962521294718
GPN1,0.12405267,0.235,0.9475962521294718
PLA2R1,0.185835,0.235,0.9475962521294718
LAMTOR2,0.32131633,0.236,0.9475962521294718
TRPM5,-0.14742233,0.236,0.9475962521294718
COPS6,0.13539733,0.236,0.9475962521294718
TACR1,0.15923,0.236,0.9475962521294718
PML,0.15331667,0.236,0.9475962521294718
NEK8,0.12038333,0.236,0.9475962521294718
ATP7A,-0.173428,0.236,0.9475962521294718
KIF3A,-0.16072567,0.236,0.9475962521294718
FAM134A,0.20074333,0.2165375236109655,0.9421769784172662
PCDH9,0.128441,0.236,0.9475962521294718
SBNO1,-0.21094533,0.236,0.9475962521294718
ATG9A,0.16299967,0.236,0.9475962521294718
ARHGAP24,0.15903267,0.236,0.9475962521294718
LRIT2,-0.13438567,0.236,0.9475962521294718
CNOT7,-0.122508,0.236,0.9475962521294718
OR52B3P,-0.14846467,0.236,0.9475962521294718
FOXL2,-0.147881,0.236,0.9475962521294718
IL25,-0.16523767,0.236,0.9475962521294718
KRTAP22-1,-0.18175,0.236,0.9475962521294718
DKK1,-0.12773667,0.236,0.9475962521294718
DHRS4L1,0.14416400000000001,0.3313809820369778,0.9695345238095238
DHRS4L2,0.14416400000000001,0.3313809820369778,0.9695345238095238
DHRS4,0.14416400000000001,0.3313809820369778,0.9695345238095238
SLC29A4,0.23467,0.237,0.9475962521294718
APLN,-0.127849,0.237,0.9475962521294718
RPL17,-0.07693922333333335,0.6310239360658942,0.9973898983477913
MOG,-0.10972077666666664,0.3273371701890802,0.9695345238095238
ZNF778,-0.164089,0.237,0.9475962521294718
TIRAP,0.18434933,0.237,0.9475962521294718
FAM81A,0.17122967,0.237,0.9475962521294718
SARS2,0.14012133,0.237,0.9475962521294718
RND1,-0.223213,0.237,0.9475962521294718
MYH4,-0.145407,0.237,0.9475962521294718
HIST1H2BK,0.021466169999999993,0.37325996732081845,0.9773148717948719
H2BFS,0.16511567,0.237,0.9475962521294718
TRAF5,-0.17768367,0.237,0.9475962521294718
NGB,-0.162287,0.237,0.9475962521294718
B4GALT5,0.19856867,0.237,0.9475962521294718
SLC26A5,0.12925467,0.237,0.9475962521294718
GOLGA6L2,-0.19628233,0.237,0.9475962521294718
CCDC186,-0.14012433,0.237,0.9475962521294718
APH1B,-0.14717167,0.237,0.9475962521294718
ELP2,0.13995033,0.237,0.9475962521294718
ANOS1,0.20890833,0.237,0.9475962521294718
UCA1,-0.15908233,0.237,0.9475962521294718
ENTPD4,-0.14155433,0.237,0.9475962521294718
ZC3H12B,0.17015933,0.237,0.9475962521294718
SLC41A2,-0.16381033,0.238,0.9483633276740238
ELAC2,0.036615999999999996,0.4389514665532809,0.9793637170760578
DLST,0.13310267,0.238,0.9483633276740238
GDF5,0.15052667,0.238,0.9483633276740238
PDE12,-0.124847,0.238,0.9483633276740238
DCN,-0.293636,0.238,0.9483633276740238
C6orf141,-0.184315,0.238,0.9483633276740238
PMM2,-0.13151167,0.238,0.9483633276740238
CIITA,-0.135257,0.238,0.9483633276740238
PGD,0.127116,0.238,0.9483633276740238
YAF2,-0.157395,0.238,0.9483633276740238
NPY1R,-0.164106,0.21926717996643427,0.9426863893376414
PRKCSH,0.14440267,0.238,0.9483633276740238
MIR31HG,0.12188633,0.238,0.9483633276740238
DRC7,-0.14322933,0.238,0.9483633276740238
FFAR1,-0.15844867,0.238,0.9483633276740238
SLC27A6,0.16799733,0.238,0.9483633276740238
ZNF470,-0.13502867,0.238,0.9483633276740238
HOMER3,0.13182067,0.238,0.9483633276740238
C10orf95,-0.173937,0.239,0.9487684645743281
ANKRD61,0.13677167,0.239,0.9487684645743281
THRA,0.17505633,0.239,0.9487684645743281
RNF169,0.141636,0.239,0.9487684645743281
THOC2,-0.14849467,0.239,0.9487684645743281
CALM2,-0.227165,0.239,0.9487684645743281
CAV2,-0.13216567,0.22063462948171766,0.9426863893376414
LOC105375463,-0.13216567,0.239,0.9487684645743281
ZBED2,-0.157913,0.239,0.9487684645743281
WFDC12,0.204668,0.239,0.9487684645743281
LINC01270,-0.14405867,0.239,0.9487684645743281
TBC1D4,0.16120933,0.239,0.9487684645743281
GPSM3,0.14873255333333332,0.2913101609073792,0.9626752216518899
KLF14,-0.15091333,0.239,0.9487684645743281
SP8,-0.125208,0.239,0.9487684645743281
CHMP2B,-0.14611767,0.239,0.9487684645743281
PUDP,0.13390267,0.239,0.9487684645743281
LINC00921,0.12856467,0.239,0.9487684645743281
DHFR,0.1268484433333333,0.3351055988399067,0.9695345238095238
DHX35,0.13130867,0.239,0.9487684645743281
SNORD115-32,0.14135033,0.239,0.9487684645743281
AMER2,-0.13376767,0.239,0.9487684645743281
CPAMD8,-0.133129,0.239,0.9487684645743281
TTC3,-0.19114867,0.24,0.9493925773964939
C11orf44,0.156933,0.24,0.9493925773964939
RPL41,0.05823703181818182,0.9883079511250876,1.0
OR52N2,0.145841,0.24,0.9493925773964939
HOXA2,-0.17237133,0.24,0.9493925773964939
PRMT7,0.173327,0.24,0.9493925773964939
DTWD1,0.138652,0.24,0.9493925773964939
UBN2,-0.14064233,0.24,0.9493925773964939
ABCC3,0.18835767,0.24,0.9493925773964939
SNORD103B,-0.14095067,0.22200380416974472,0.9439183485260704
SNORD103A,-0.14095067,0.22200380416974472,0.9439183485260704
DSCR9,0.16069567,0.24,0.9493925773964939
ZDHHC21,0.162756,0.24,0.9493925773964939
AXIN2,0.15661,0.24,0.9493925773964939
DHCR24,0.14235667,0.24,0.9493925773964939
MIPOL1,-0.16884633,0.24,0.9493925773964939
C15orf59,-0.12952767,0.24,0.9493925773964939
OR4Q3,0.165822,0.24,0.9493925773964939
GJA3,-0.14107267,0.241,0.9493925773964939
CHIC1,-0.12929633,0.241,0.9493925773964939
DDX10,-0.175159,0.241,0.9493925773964939
C5orf30,-0.228338,0.241,0.9493925773964939
MRPL12,0.12710667,0.241,0.9493925773964939
TGFB1,-0.129403,0.241,0.9493925773964939
DEFB132,-0.131235,0.241,0.9493925773964939
C1GALT1C1L,-0.16870133,0.241,0.9493925773964939
OR51M1,-0.14778833,0.241,0.9493925773964939
SMC2,0.17396467,0.241,0.9493925773964939
CD164,0.14579,0.241,0.9493925773964939
C1QTNF7,-0.20642033,0.241,0.9493925773964939
FRMPD2,0.05279833666666667,0.7991943577479632,1.0
KPRP,0.12218167,0.241,0.9493925773964939
ATG4B,0.17018250000000001,0.22679160250125693,0.9455572865312561
MARK2,-0.135409,0.241,0.9493925773964939
LINC00943,0.16871667,0.241,0.9493925773964939
ARIH2,0.13598267,0.241,0.9493925773964939
CDKN2A,0.15556167,0.241,0.9493925773964939
C7orf31,0.15996133,0.241,0.9493925773964939
POM121L2,0.13874633,0.241,0.9493925773964939
CLCNKA,-0.21359167,0.241,0.9493925773964939
PPP1R1C,-0.15717733,0.241,0.9493925773964939
ADAT2,0.176816,0.241,0.9493925773964939
RPL18A,0.11886477666666667,0.5147439641808627,0.9818887083671812
GOLGA8F,-0.13202474874999998,0.4276094840866194,0.9793637170760578
GOLGA8B,-0.12338723714285715,0.5373956892707612,0.9863022044783891
GOLGA8G,-0.13202474874999998,0.4276094840866194,0.9793637170760578
GOLGA8A,-0.12338723714285715,0.5373956892707612,0.9863022044783891
FREM3,0.161849,0.241,0.9493925773964939
TRIB3,-0.137684,0.241,0.9493925773964939
ARL5A,-0.14708767,0.241,0.9493925773964939
PXMP2,0.015386665,0.3396433320279265,0.9695345238095238
EFNA3,0.17093533,0.242,0.950319018404908
IL17REL,-0.18858967,0.242,0.950319018404908
GM2A,0.16098067,0.242,0.950319018404908
NUP210L,-0.144758,0.242,0.950319018404908
FOXF1,-0.14587033,0.242,0.950319018404908
HEXDC,0.14083633,0.242,0.950319018404908
WARS2,0.135044,0.242,0.950319018404908
KLHL4,-0.145184,0.242,0.950319018404908
DOC2B,-0.25498567,0.242,0.950319018404908
SPANXC,0.020081329999999998,0.8701104912132012,1.0
SPANXD,0.020081329999999998,0.8701104912132012,1.0
BRD7P3,0.017645499999999995,0.3651847478004927,0.9773148717948719
HMCES,0.13902267,0.242,0.950319018404908
VTCN1,0.14521867,0.242,0.950319018404908
FILIP1L,-0.13951767,0.242,0.950319018404908
OR4C46,-0.07777716999999999,0.5512392397546066,0.988881010940548
OR4M1,0.20857633,0.242,0.950319018404908
OR4M2,0.17963883,0.3015024056041391,0.9671140988372092
ATP5SL,0.167376,0.242,0.950319018404908
DNAJB12,0.12908133,0.242,0.950319018404908
DCAF5,0.157374,0.242,0.950319018404908
EHMT2,0.12884367,0.2261215126016003,0.9452532576060959
CDC14A,0.15239267,0.243,0.9507110576032599
VPS37B,-0.15463967,0.243,0.9507110576032599
EGLN2,0.155833,0.243,0.9507110576032599
FLJ45950,-0.38955267,0.243,0.9507110576032599
CRYGN,0.15990767,0.243,0.9507110576032599
ST13P5,-0.1341,0.32263762443263994,0.9695345238095238
THPO,-0.19853033,0.243,0.9507110576032599
TRPV3,0.14054833,0.243,0.9507110576032599
FAT1,-0.25272067,0.243,0.9507110576032599
MCOLN1,0.12237933,0.243,0.9507110576032599
AEBP2,-0.12991567,0.243,0.9507110576032599
CC2D2A,-0.13060167,0.243,0.9507110576032599
RAB40B,-0.143655,0.243,0.9507110576032599
TUBA3C,-0.049317330000000006,0.48037333345968547,0.9804268069091961
DNM3OS,0.1071835,0.5646203621416422,0.9899216157929661
MIR199A2,0.204787,0.243,0.9507110576032599
CERS6,0.17147167,0.243,0.9507110576032599
ASUN,-0.173762,0.243,0.9507110576032599
MRPL52,0.20304433,0.243,0.9507110576032599
RAMP2,-0.16666767,0.243,0.9507110576032599
RBMS1,0.060726499999999996,0.40860901420741835,0.9792912038086601
OR5C1,0.13941867,0.244,0.9516270310192024
KLHL11,-0.14424933,0.244,0.9516270310192024
PTGES,-0.19350833,0.244,0.9516270310192024
RDM1,-0.194816,0.244,0.9516270310192024
MOGAT2,0.159839,0.244,0.9516270310192024
HELT,-0.176138,0.244,0.9516270310192024
ARSF,0.18242833,0.244,0.9516270310192024
CTSS,-0.24976333,0.244,0.9516270310192024
ITGA2B,-0.13472167,0.244,0.9516270310192024
LOC100506557,-0.191278,0.244,0.9516270310192024
KIAA1211L,-0.15568433,0.244,0.9516270310192024
GTF2H4,0.24331033,0.2060720539190851,0.9399713038053649
DIAPH2-AS1,-0.173247,0.244,0.9516270310192024
VWF,0.13577667,0.244,0.9516270310192024
TMEM116,0.24087733,0.244,0.9516270310192024
EBF1,0.12662167,0.244,0.9516270310192024
PDGFRB,-0.006178556666666668,0.5587066128640577,0.9895044833654573
SOAT1,0.136004,0.244,0.9516270310192024
MTFMT,0.12414067,0.244,0.9516270310192024
HID1,-0.12899133,0.245,0.952567919340055
FSD1,-0.136948,0.245,0.952567919340055
STARD5,-0.19092167,0.245,0.952567919340055
ARHGEF10L,0.152199,0.245,0.952567919340055
BTBD8,0.12263333,0.245,0.952567919340055
PF4,-0.1723,0.245,0.952567919340055
ANKRD30A,0.19910467,0.245,0.952567919340055
GDNF,-0.17223733,0.245,0.952567919340055
LOC57399,-0.13580267,0.245,0.952567919340055
FSD1L,-0.129466,0.245,0.952567919340055
FCHSD2,-0.13969633,0.245,0.952567919340055
LOC400943,0.14693333,0.245,0.952567919340055
OR10A6,-0.13700633,0.245,0.952567919340055
KHDRBS2,0.130133,0.245,0.952567919340055
SNORD115-38,-0.01780517588235294,0.9999422883285413,1.0
GLTSCR2,0.081082665,0.48245420028622654,0.9804600854295207
MYBPC3,-0.16336733,0.246,0.952567919340055
TSPAN11,-0.15015483500000001,0.35325915710210215,0.9745265215691384
CREB5,-0.20706167,0.246,0.952567919340055
ADCY2,-0.14715533,0.246,0.952567919340055
PHF23,0.16308967,0.246,0.952567919340055
STOML1,0.154784,0.246,0.952567919340055
SLC1A4,0.127092,0.246,0.952567919340055
DPH5,-0.173892,0.246,0.952567919340055
SLC39A3,0.13506433,0.246,0.952567919340055
GJD2,-0.12343933,0.246,0.952567919340055
MAPRE2,-0.12234033,0.246,0.952567919340055
PIK3CB,-0.140304,0.246,0.952567919340055
MBD4,0.14398367,0.246,0.952567919340055
KPNB1,-0.18170967,0.246,0.952567919340055
POLR2C,0.144968,0.246,0.952567919340055
ZC2HC1B,0.14130067,0.246,0.952567919340055
OR51L1,-0.139755,0.246,0.952567919340055
DEDD2,0.15222067,0.246,0.952567919340055
GIN1,-0.181181,0.246,0.952567919340055
SLC7A11,-0.22203433,0.246,0.952567919340055
GLS,-0.16715767,0.246,0.952567919340055
TMX3,-0.13299667,0.246,0.952567919340055
TMEM255B,-0.148134,0.247,0.9543407719041521
PPIC,0.12551633,0.247,0.9543407719041521
SPATA42,0.12939467,0.247,0.9543407719041521
MRPL34,0.17698633,0.247,0.9543407719041521
RCOR1,-0.124238,0.247,0.9543407719041521
DUSP7,-0.175795,0.247,0.9543407719041521
CITED4,0.14936767,0.247,0.9543407719041521
CHRNG,-0.13271633,0.247,0.9543407719041521
LYPD4,-0.17694533,0.247,0.9543407719041521
FUBP1,-0.14102033,0.247,0.9543407719041521
WT1,-0.14372733,0.247,0.9543407719041521
LLGL2,0.126363,0.248,0.955234135667396
ZNF185,-0.12416767,0.248,0.955234135667396
GSX2,-0.18632833,0.248,0.955234135667396
CKLF-CMTM1,0.12287633,0.248,0.955234135667396
CMTM1,0.12287633,0.23301731814877263,0.9475962521294718
CKLF,0.12287633,0.23301731814877263,0.9475962521294718
RHOQ,0.00327588666666667,0.6862873869262394,1.0
G3BP2,-0.121757,0.248,0.955234135667396
BORCS7-ASMT,-0.11868183500000001,0.2702843994907543,0.9580473640167365
BORCS7,-0.415681,0.248,0.955234135667396
SOX18,-0.169054,0.248,0.955234135667396
NOMO3,0.14051867,0.21249917453764336,0.9399713038053649
NOMO2,0.14051867,0.21249917453764336,0.9399713038053649
NOMO1,0.14051867,0.21249917453764336,0.9399713038053649
ENY2,-0.171443,0.248,0.955234135667396
OR6S1,0.12050567,0.248,0.955234135667396
LDB1,0.13524567,0.248,0.955234135667396
DTX3L,-0.153891,0.248,0.955234135667396
SLN,0.12688633,0.248,0.955234135667396
MPPED2,-0.15630033,0.248,0.955234135667396
TPX2,0.19634967,0.248,0.955234135667396
SLC1A7,0.16127367,0.248,0.955234135667396
PDPK1,0.08791662625,0.9899462562173564,1.0
SPRYD7,-0.13332733,0.248,0.955234135667396
ASB16-AS1,0.17742367,0.248,0.955234135667396
DBX2,0.12580967,0.249,0.9559482006543075
PAN2,0.16763,0.249,0.9559482006543075
CNTN2,0.14741567,0.249,0.9559482006543075
SOX15,-0.14079933,0.249,0.9559482006543075
TFRC,0.13917667,0.249,0.9559482006543075
KCNK1,0.139651,0.249,0.9559482006543075
CXADR,-0.13076033,0.249,0.9559482006543075
MTSS1L,0.17266933,0.249,0.9559482006543075
STRIP1,0.14474933,0.249,0.9559482006543075
GK5,-0.15047867,0.249,0.9559482006543075
OR10C1,0.13404455666666668,0.28553489901855206,0.9616775257101693
PLEKHO1,0.15887667,0.249,0.9559482006543075
SNORD59A,0.16432933,0.249,0.9559482006543075
OLR1,-0.184273,0.249,0.9559482006543075
MAMSTR,-0.13660267,0.249,0.9559482006543075
ORC3,0.12319267,0.249,0.9559482006543075
DET1,0.144136835,0.5108659270257101,0.9814881576568434
OIT3,0.174609,0.249,0.9559482006543075
COX8A,0.347768,0.249,0.9559482006543075
EVI5,-0.15748467,0.25,0.9571778140293639
CHST2,0.153874,0.25,0.9571778140293639
C12orf45,-0.127158,0.25,0.9571778140293639
BEX4,0.13978633,0.25,0.9571778140293639
CHRNB1,0.13839333,0.25,0.9571778140293639
OR5P3,-0.16555733,0.25,0.9571778140293639
COG7,0.119124,0.25,0.9571778140293639
KCNIP1,0.21868267,0.25,0.9571778140293639
VSIG10L,0.16902567,0.25,0.9571778140293639
CTNNA3,0.14442433,0.25,0.9571778140293639
DCP2,-0.15708133,0.25,0.9571778140293639
ZNF311,-0.16087267,0.23578679513998638,0.9475962521294718
CSPG4P5,-0.019736751250000004,0.9590821760856796,1.0
TSSK3,0.18198567,0.25,0.9571778140293639
SCARNA16,0.130432,0.25,0.9571778140293639
GDAP1,0.14163167,0.25,0.9571778140293639
AKNAD1,-0.161521,0.25,0.9571778140293639
EFL1,-0.0509995,0.36695915669624835,0.9773148717948719
AASDHPPT,-0.11717133,0.4453676111447449,0.9793637170760578
ZNF841,-0.14063667,0.251,0.9572356495468278
CASZ1,0.016877553333333333,0.3094463812275901,0.9671140988372092
CS,0.13489067,0.251,0.9572356495468278
ZNF121,-0.16489633,0.251,0.9572356495468278
NPTXR,-0.13698033,0.251,0.9572356495468278
LCORL,0.159021,0.251,0.9572356495468278
TTC7A,0.153188,0.251,0.9572356495468278
PHYH,0.16983133,0.251,0.9572356495468278
DNAH11,-0.20174367,0.251,0.9572356495468278
C1orf198,-0.11969567,0.251,0.9572356495468278
TNFRSF18,-0.145969,0.251,0.9572356495468278
BCL7B,0.137325,0.251,0.9572356495468278
BTNL2,-0.23254732999999997,0.21898520115683331,0.9425299511002445
GLYATL1,-0.29828,0.252,0.9572356495468278
RAB3IL1,-0.12021133,0.252,0.9572356495468278
DPY19L2P2,-0.28842367,0.252,0.9572356495468278
LOC100128775,-0.23853533,0.252,0.9572356495468278
SGK1,0.148568,0.252,0.9572356495468278
LRRN1,-0.14343533,0.252,0.9572356495468278
MDFIC,0.122202,0.252,0.9572356495468278
PIGK,-0.142598,0.252,0.9572356495468278
GFRAL,-0.11932333,0.252,0.9572356495468278
ICAM2,-0.17022833,0.252,0.9572356495468278
KCNA7,0.14944233,0.252,0.9572356495468278
ZNF484,-0.17862433,0.252,0.9572356495468278
CXorf66,-0.13050433,0.252,0.9572356495468278
PRR5-ARHGAP8,0.12726967,0.252,0.9572356495468278
PRR5,0.12726967,0.252,0.9572356495468278
ARHGAP8,0.12726967,0.252,0.9572356495468278
CCDC17,-0.18189867,0.252,0.9572356495468278
DEFB126,-0.14245267,0.252,0.9572356495468278
CFL1,-0.14480133,0.252,0.9572356495468278
GCKR,0.24153067,0.252,0.9572356495468278
LOC728175,-0.121441,0.252,0.9572356495468278
NLRP7,-0.168872,0.252,0.9572356495468278
C1orf54,0.12528433,0.252,0.9572356495468278
MIR26B,-0.13725133,0.252,0.9572356495468278
MIR212,0.120886,0.252,0.9572356495468278
ZNF485,-0.20647,0.252,0.9572356495468278
SLC44A3,0.11843,0.252,0.9572356495468278
ERCC3,0.129284,0.253,0.9572356495468278
PLEKHA8,0.19282733,0.253,0.9572356495468278
STAP1,-0.13245733,0.253,0.9572356495468278
OR4C16,0.135581,0.253,0.9572356495468278
KCNB1,-0.168486,0.253,0.9572356495468278
CAV1,-0.14273,0.253,0.9572356495468278
TXN2,0.157729,0.253,0.9572356495468278
SNORD64,-0.28191833,0.253,0.9572356495468278
PWAR5,-0.28191833,0.253,0.9572356495468278
SNORD22,0.18122167,0.253,0.9572356495468278
FAM184A,0.20688033,0.253,0.9572356495468278
NUTM2B,-0.043549888333333335,0.9542225071205295,1.0
NUTM2D,-0.043549888333333335,0.9542225071205295,1.0
NUTM2A,-0.043549888333333335,0.9542225071205295,1.0
NUTM2G,-0.043549888333333335,0.9542225071205295,1.0
NUTM2F,-0.043549888333333335,0.9542225071205295,1.0
PLEKHG5,0.130547,0.253,0.9572356495468278
OR5I1,-0.15238467,0.253,0.9572356495468278
TTLL1,0.18318033,0.253,0.9572356495468278
SNORD115-2,0.055314165,0.524116677052623,0.9857373993590579
HIST1H2BJ,0.19611267,0.254,0.9572356495468278
SSRP1,0.068623835,0.5992940917806608,0.9935220428438374
ZNF137P,-0.16839,0.254,0.9572356495468278
TSPEAR-AS2,-0.239527,0.254,0.9572356495468278
RFTN1,-0.1307115,0.3827465324289967,0.9773148717948719
TMX2,0.25221833,0.254,0.9572356495468278
TMEM87B,-0.13633467,0.254,0.9572356495468278
CCM2,0.13377267,0.254,0.9572356495468278
TMEM170A,0.13250733,0.254,0.9572356495468278
CHST11,-0.136192,0.254,0.9572356495468278
PKI55,-0.17841167,0.254,0.9572356495468278
CHRNA9,0.13497,0.254,0.9572356495468278
GLIS3,-0.197916,0.254,0.9572356495468278
CDCA2,0.23983133,0.254,0.9572356495468278
SAMM50,0.16722833,0.254,0.9572356495468278
LANCL2,0.14461267,0.254,0.9572356495468278
RNU5B-1,0.28708833,0.254,0.9572356495468278
LOC102724093,0.16613354125000002,0.3243740679525437,0.9695345238095238
GOLGA6L10,0.16102966666666668,0.34364659018662624,0.9695345238095238
GOLGA6L4,0.16102966666666668,0.34364659018662624,0.9695345238095238
GOLGA6L17P,0.16102966666666668,0.34364659018662624,0.9695345238095238
GOLGA6L9,0.16102966666666668,0.34364659018662624,0.9695345238095238
GOLGA6L5P,0.16102966666666668,0.34364659018662624,0.9695345238095238
WIZ,0.137848,0.254,0.9572356495468278
FAM25G,0.11687916500000001,0.40374881919083266,0.9773148717948719
FAM25BP,0.11687916500000001,0.40374881919083266,0.9773148717948719
FAM25C,0.11687916500000001,0.40374881919083266,0.9773148717948719
FAM25A,0.11687916500000001,0.40374881919083266,0.9773148717948719
AGAP11,0.006816297894736842,0.9995562083569438,1.0
KDELC1,0.17346067,0.254,0.9572356495468278
TCAP,-0.14046567,0.254,0.9572356495468278
SERHL2,-0.074172,0.5696980831582494,0.9905743265440209
SERHL,-0.13217367,0.254,0.9572356495468278
TRIM63,0.163239,0.254,0.9572356495468278
INTS10,0.12479333,0.254,0.9572356495468278
KAT6B,0.13244,0.254,0.9572356495468278
SYNDIG1,-0.14839667,0.254,0.9572356495468278
P2RY14,0.140416,0.254,0.9572356495468278
IGFBP7,-0.17318633,0.254,0.9572356495468278
DTYMK,0.28773667,0.2413441640156872,0.950319018404908
TDRKH,0.13173,0.255,0.9572356495468278
MGAT4B,0.12993433,0.255,0.9572356495468278
MTHFD2,0.090060335,0.49133206204907176,0.9808651591289783
SNORD15B,0.147721,0.255,0.9572356495468278
JOSD2,-0.12377433,0.255,0.9572356495468278
GBE1,0.12577867,0.255,0.9572356495468278
POLI,-0.12974267,0.255,0.9572356495468278
GBGT1,0.166107,0.24273724998377358,0.9507110576032599
PSMB2,0.12651567,0.255,0.9572356495468278
TRAFD1,0.118228,0.255,0.9572356495468278
ZSWIM3,0.13658533,0.255,0.9572356495468278
IGSF9,0.12886533,0.255,0.9572356495468278
DNAJB1,0.126566,0.255,0.9572356495468278
NDUFAF1,-0.15444433,0.255,0.9572356495468278
TCEB3B,-0.00016524999999999873,0.7400802908570425,1.0
PFKM,0.20929033,0.255,0.9572356495468278
